CK	D	LN	LP	
X18	140.2150137	245.0347427	150.6731158	174.6625978
X19	218.8931355	276.0241557	140.0089904	284.0295747
X2	124.7177584	184.4265395	191.0538037	203.8159078
X20	123.511489	204.7297124	110.7431493	168.2332088
X21	128.826003	192.9388506	136.3530873	173.7824084
X22	190.0661347	126.2583989	137.7866138	146.6045725
X23	149.8727092	229.6601392	109.5313445	113.5226506
X24	125.8231574	333.9014171	128.9806958	117.019052
X25	277.8085723	287.7828986	152.8684794	184.0586533
X26	124.6330265	416.1756923	161.1153267	103.7759968
X27	147.4737156	241.9179173	147.4481155	124.595194
X28	106.0064133	110.5395466	144.425331	111.5619749
X29	191.9189332	237.1399192	215.7693898	126.2999785
X3	255.6172819	271.8518719	217.6117696	293.6848012
X30	121.2822936	197.4369037	230.7121342	159.4415508
X31	276.1202917	320.4527502	140.2609773	345.1930021
X32	207.21098	432.3624888	174.554906	177.9450674
X33	158.1059758	216.0076845	146.9109325	250.7541931
X34	247.4840234	264.7316298	175.5671872	198.5731049
X35	275.4728188	222.9674878	219.6419859	107.3756295
X36	264.107587	173.2670338	254.1503548	158.0337253
X37	122.8648479	151.9562163	815.0606867	106.7290618
X38	180.6414116	201.9912039	169.3560862	172.6374543
X39	139.1525519	157.5604164	164.911805	122.9114354
X4	209.7958905	130.7806097	107.4796871	86.18442106
X40	265.1313419	228.3083249	593.8317869	225.6356443
X41	180.944522	180.441687	130.459779	209.397208
X42	110.6789986	213.9611375	130.0458143	104.8696206
X43	234.3359455	189.2400711	156.0095834	192.6771701
X44	150.085749	180.2139781	246.2005735	233.0926757
X45	205.1521347	216.1834944	136.727861	130.8989125
X46	154.5954485	195.5205164	110.0097545	261.2585759
X47	141.6524088	182.3983601	124.0544597	200.7080497
X48	190.851524	246.976319	206.089292	99.17114664
X49	225.4782667	156.7995115	88.09953364	119.0739581
X5	142.9702463	141.8973694	135.0435059	282.0455712
X50	101.343215	250.1267006	111.5794721	119.758655
X51	142.6481515	273.2245363	133.6538319	189.8246005
X52	218.310305	141.9090863	110.1684008	173.8712913
X53	125.6938099	161.531395	152.9859727	155.7571762
X54	146.5029857	355.473027	134.7627408	103.396881
X55	124.6759364	193.0619802	232.807914	228.7000464
X56	149.7737578	159.5525563	97.61718309	110.8723767
X57	142.9923642	243.7212535	176.4995108	135.8347651
X58	156.8986296	124.9370567	118.6267884	140.6139861
X59	160.4464477	152.915847	188.6420691	147.1044322
X6	137.9846969	284.0167907	264.5764126	175.0468487
X60	168.7522792	120.7569712	150.4459389	235.9749516
X61	210.5088099	153.3869337	113.4026913	125.056196
X62	121.7152376	262.7840808	118.7278586	254.5562665
X63	110.9167025	200.3754395	190.8055826	159.9810732
X64	115.1289905	205.8191874	228.8419731	118.7912105
X65	91.35829518	434.9874097	119.0970236	189.6209636
X66	337.5371705	206.41204	183.141658	150.3913251
X67	243.5988208	345.3326447	235.3369428	127.6477034
X68	118.0386819	259.9700841	129.7813874	127.3376387
X69	150.8059904	291.0005443	160.0061846	133.800683
X7	174.2478237	343.2802258	148.016779	167.5396605
X70	187.4214114	167.1897857	117.5165488	132.0279599
X71	253.1887741	145.1352474	95.22249859	116.5301879
X72	114.3919195	196.6441342	188.3395668	117.8747951
X73	172.1094983	184.4856466	88.06604458	203.2883878
X74	258.1279108	198.9386319	123.9668594	221.1475104
X75	231.7470971	213.7442608	91.92891277	121.6680053
X76	97.16126652	161.7789663	105.1542153	86.71189557
X77	143.6527158	164.3959541	153.2838329	116.3392649
X78	163.9856833	178.8435693	91.2933788	141.8626028
X79	127.0103441	172.8659979	97.03512301	145.1022882
X8	201.3148854	177.7415573	538.3418316	249.8831986
X80	132.5802733	108.2443518	104.343609	128.7912632
X81	156.7005077	143.2261764	139.1495916	149.1914149
X82	215.8871531	286.0385779	117.458617	181.1961742
X83	390.8578772	205.0657103	144.5913729	170.5955773
X84	304.0054963	195.8863957	97.61137286	172.3105782
X85	210.0535011	146.4230811	85.11196235	128.227616
X86	136.3767061	177.7911747	112.9062949	169.5418155
X87	140.8780835	185.937884	101.6447344	139.3572156
X88	270.2079257	237.290694	153.4234377	117.8695907
X89	135.1552579	189.3340053	94.1671099	143.6390219
X9	168.0331989	124.8034093	332.6510034	176.0568279
X90	180.8146181	121.4388444	100.3697374	155.877618
