fASV113 fASV149 fASV249 fASV115 fASV159 fASV122 fASV154 fASV537 fASV97 fASV145 fASV126 fASV476 fASV44 fASV269 fASV216 fASV180 fASV300 fASV215 fASV121 fASV123 fASV280 fASV236 fASV242 fASV339 fASV297 fASV293 fASV95 fASV3 fASV70 fASV60 fASV12 fASV94 fASV316 fASV395 fASV176 fASV186 fASV125 fASV329 fASV11 fASV21 fASV19 fASV455 fASV311 fASV68 fASV34 fASV148 fASV417 fASV499 fASV62 fASV36 fASV588 fASV196 fASV88 fASV197 fASV224 fASV559 fASV273 fASV65 fASV35 fASV228 fASV323 fASV509 fASV508 fASV105 fASV120 fASV128 fASV26 fASV810 fASV510 fASV327 fASV378 fASV112 fASV590 fASV257 fASV255 fASV337 fASV291 fASV84 fASV158 fASV100 fASV99 fASV325 fASV246 fASV310 fASV391 fASV23 fASV163 fASV178 fASV248 fASV464 fASV367 fASV517 fASV374 fASV37 fASV22 fASV57 fASV39 fASV25 fASV49 fASV9 fASV31 fASV78 fASV42 fASV183 fASV422 fASV411 fASV41 fASV331 fASV440 fASV165 fASV187 fASV58 fASV80 fASV271 fASV147 fASV332 fASV160 fASV106 fASV111 fASV140 fASV185 fASV127 fASV91 fASV376 fASV67 fASV222 fASV138 fASV87 fASV24 fASV86 fASV76 fASV119 fASV598 fASV90 fASV166 fASV245 fASV136 fASV13 fASV167 fASV10 fASV77 fASV29 fASV45 fASV436 fASV43 fASV102 fASV66 fASV153 fASV109 fASV162 fASV64 fASV50 fASV239 fASV320 fASV71 fASV130 fASV15 fASV17 fASV85 fASV6 fASV53 fASV81 fASV114 fASV135 fASV124 fASV150 fASV506 fASV108 fASV152 fASV101 fASV20 fASV7 fASV243 fASV8 fASV5 fASV2 fASV1 fASV485 fASV319 fASV371 fASV220 fASV74 fASV375 fASV14 fASV93 fASV400 fASV170 fASV288 fASV258 fASV386 fASV451 fASV569 fASV301 fASV98 fASV191 fASV214 fASV203 fASV175 fASV267 fASV318 fASV270 fASV61 fASV322 fASV40 fASV30 fASV27 fASV103 fASV155 fASV59 fASV16 fASV82 fASV380 fASV104 fASV523 fASV131 fASV32 fASV28 fASV192 fASV268 fASV206 fASV349 fASV359 fASV360 fASV252 fASV33 fASV139 fASV223 fASV189 fASV132 fASV4 fASV47 fASV213 fASV56 fASV194 fASV157 fASV96 fASV202 fASV79 fASV18 fASV83 fASV231 fASV72 fASV55 fASV46 fASV173 fASV69 fASV305 fASV133
X1 3.20952934066794 4.70317483890103 6.14766177425724 25.0305997907717 1.55979946470569 0.025639637767938 0.0338540157706653 0 0.798812926166863 2.99523747415188 0.13372156347009 0.155468224807053 159.487266603491 1.75607512882329 0.897975250039135 10.551497717198 2.65609227161345 4.66944850478429 13.564210913152 17.3922669877551 2.48865367464055 4.62656686795248 3.60717819101743 3.14607605252001 1.85818096977169 2.24603663457212 0.167756587407757 6507.95016273816 120.013209053473 146.325959482111 1243.36757981617 22.3608797611693 0.0617942471678848 0.00230323296010448 0.282709519776777 -0.740623357083276 23.2510694452214 1.80174254380316 1459.14998785617 565.648064361382 469.971261537613 0.00460646592020887 0.00226766737655762 135.408143198312 183.215696322475 22.6981548912545 0.419508245337043 1.16797680259485 76.2447304130041 301.711184295237 0 0.0309667011212459 0.0766202593071673 0.00905284084602471 0.00594349301244442 0 12.6335047708623 168.24928497509 82.0801090838326 4.81287616980385 3.06790114700604 0 0.0224101779725528 3.75096446349605 0.493096562540257 1.09208703821282 0.343858334094827 0 0.0113160510575321 0 0.0185742664212102 0.843810821693884 0 0 0 0 0.0624827866693922 0.0238105074538549 1.70517087146875 11.3670989283731 1.87625613383778 0.247765506283688 0.324711431367824 0.726333104105014 0.00626029668407963 2.44075648163402 0.0876348885244794 0.425714637042324 0 0 0.0989956841438055 0.00575808240026107 0 309.138558774851 1003.64124584485 310.663844036477 578.457253151308 1007.22978871695 85.7778605383717 72.7316315541431 754.168920481866 173.042674326002 468.473977267114 0.940240674253065 0 0 183.0529539342 0.00921293184041775 0 0 0 183.178182721332 38.774782977448 1.72919177608561 9.99816377663027 0 10.5114503117217 26.8551912688884 50.1261893843426 7.88510394350557 0.980174037681143 4.12919893251147 16.2446779674172 0.00226321021150642 28.1658263790367 0.220817630930872 4.8915394115162 3.26866850076538 78.4890104609186 4.66099619621479 6.09515778798639 14.5391505619661 -0.0096036945569713 0.238934074754985 0.0170934105346322 5.2961759561244 0.702439176198791 1159.6947984858 5.81894252659299 1539.22592279952 4.85646994704264 114.129547225137 4.11956148707751 0 12.094255953757 3.39404085279385 1.07162362968619 0.122090019955755 0.131932939896135 0.0861101440391227 0.844025495823792 7.58252031062094 0 0.869034899729727 2.80639603382602 5.06278322924965 481.314595319709 535.714962792446 29.3452694937307 5686.06661396418 125.007737721986 2.04061662870284 0.196789792461102 0.394563097048933 1.74808327952619 0.530722185019397 0.0271470301884346 14.5990932902039 1.9349607202719 2.86727516566687 12.2694177421118 106.756735697289 0 1798.42940474017 1634.08554771434 6250.42371312115 20534.860908894 0.00226766737655762 0.0465120982121673 0.0022632102115067 14.5995107852994 0.00315720912782172 0 0.458320937836969 0.0231244226454729 0.0799306798140039 2.00606189975288 2.46058440485008 13.2436565882188 0 0.0169740765862982 0 0.0219910545731324 0.292711647100419 0.898797401148376 0.455912847891133 0.0811443908617006 0.165881457147285 0.03006630643776 0.363761941146463 0.0334423676335431 141.114991684766 0.461164169656487 50.6986418142412 125.571740876647 589.218396378516 12.9117295929084 -1.951729921437 56.2732715144971 132.497218664304 0.314054116615865 0.0161226307207314 0.0589606271432615 0 6.82440480086295 91.9584348656756 43.7201136004345 0.353536763177468 0.312162333505183 0.0728049857025775 0 0.0576643342359701 0.485345726254056 0.117346601660579 9.61158555155128 38.2362439813399 8.19392484184863 6.22212028547773 43.8245641803953 9572.0861011493 220.047988746485 3.0542619071654 50.1309747836731 0.326737874050181 0.506162140199928 22.7761505046245 2.75193576784332 13.6287535325406 75.216807666663 1.68772749100612 0.301025233143699 12.7879561245068 236.059195185221 341.457024063881 0 129.07145027461 0.0186553457659322 6.38710835051105
X10 3.09494238303005 4.70317585314526 6.14767399428167 24.1074271307006 1.55979851918372 6.1492762037229 0.0338539916605782 0 0.779635336164915 3.99483246993857 0.142988345529355 0.155179682854044 105.167162856769 1.75607491032538 0.897974959942107 12.3627192209156 2.65610196688341 4.66944966885584 10.8313586262235 17.1562618493943 2.87352184168495 4.5929809941586 3.60717617666183 3.26774905312549 1.85818083755752 3.44752523710036 0.167756868654525 7336.56737974873 135.033271469398 146.326021789251 1310.56563419946 23.6057797912832 0.0617942453649222 0.00229895826450436 0.282709475438711 206.777171741831 17.4820041673472 1.80500060060186 1459.14984928266 521.606103034971 442.25904770447 0.00459791652900821 0.00226766908004768 133.559071876055 174.758693518302 4.01872783586483 0.421801452874736 1.167976810535 77.528296518668 301.711337371145 0 0.0702919125990147 0.076620499437742 0.00907067632019063 0.0059500578687723 0 6.77129947870091 145.286921565451 82.0801471118156 4.81287412773596 3.06790338755638 0 0.0224101766931714 3.70090368305703 0.493096509985033 0.83470982974691 0.347085211538102 0 0.0113383454002384 0 0.018574260809069 0.851751712446387 0 0 0 0 0.062482786801598 0.0238105253405006 1.70517078223626 11.3670829790262 2.12249037027963 0.24776639296242 0.324711267750655 0.703464636209535 0.00623058060457244 4.12872530777607 0.0876349458269424 0.42070254451451 0 0 0.0989956331485129 0.00574739566126021 0 309.138408769242 999.645350860827 310.663847749618 578.457276950494 1007.22982538706 85.7778708033792 65.6095035621657 749.75237181145 173.042686034239 439.019512641396 0.687356663706331 0 0 207.417305709088 0.01009216272149 0 0 0 183.178217587642 36.0200420529036 1.72113116175501 9.69258572880108 0 17.275743038687 26.8550710017259 50.126159952926 7.88510503138522 1.13936361297337 4.12919873612267 16.4301724276442 0.00226766908004768 24.5925519037814 0.220817475169504 5.03779632884617 3.26861567302634 79.951360747385 4.66099695170069 6.55571198977409 5.56222351480609 0.040864324303885 0.261774883705657 0.0170934096098427 6.6789280658694 0.702438606921855 1413.65120445897 5.81894554357231 1539.22508420404 4.8564756960215 114.129545379667 4.11956156722933 0 11.9666174137264 3.39404094174402 1.07162462764992 0.122089707886994 0.131932689872095 0.0861101206672926 1.11329336359148 5.17369087926951 0 0.869034959784989 4.08521197211341 3.1368997780315 418.822715790583 478.011418816392 30.4041089253513 5686.06640884937 125.007738940597 2.04061583909195 0.196789793931898 0.394563076027008 0.424762965866513 0.53072267271585 0.000589550521752198 14.5990820922296 1.9349708063207 2.51407993440969 9.44192375654626 128.700327220155 0 4067.93746434946 1397.42542308673 6602.99286301065 18719.7812651697 0.00226766908004768 0.0465120982121386 0.00226766908004772 5.44595565194597 0.00315721126107729 0 0.458321181010293 0.0230743321529219 0.0799306800224913 2.29792432553635 1.46744236109492 10.8285266407593 0 0.0170075181003576 0 0.0219910713907905 0.292711663565814 0.898796206608737 0.463786079845108 0.081144390899984 0.165881495550991 0.0300663223953956 0.363761693062909 0.0334423669369008 142.638878425472 0.461164456203879 49.5051748827745 125.571972464162 458.954606932381 9.77263355464875 9.74572059292805 55.6854198729676 -64.8478984014667 0.314054134922956 0.0160927078515305 0.0589606368412665 0 7.64527712529042 86.7391446836978 40.1773127869656 0.353536710945568 0.312162346708687 0.0728049858642693 0 0.0576639739892577 0.485345784558457 0.117346650615061 11.9141166146267 37.7157055546412 20.5975921241636 6.12754886978711 43.8245045384627 11217.9489210856 220.04781099069 3.05426190716465 50.8789330582793 0.326736654866289 0.485715623156119 22.7761926278492 2.75193576784718 13.5668594217492 74.9684850025973 1.65735005203217 0.15809159486972 -28.1954392901576 236.059248407461 368.519125580653 0 129.07144156189 0.0186553585059529 7.00024400450348
X100 2.52528906906678 4.70317508276646 6.14766257994694 24.1170417471706 1.55979946470569 0.025639637767938 0.0338540157706653 0 0.798812926166863 2.99523747415188 0.13372156347009 0.155468224807053 95.9886304180296 1.75607512882329 0.897980346106534 38.8275080236047 2.65609227161345 4.66944755517862 13.3308653981202 14.2218659913271 2.48865367464055 4.62656686795248 3.60717614225494 3.14607605252001 1.85818096977169 2.24603663457212 0.167756587407757 8781.40832627883 194.925902530068 146.325981922274 1265.5558298739 16.4473184013921 0.0617942471678848 0.00230323296010448 0.282709519776777 5.90721033331074 15.4433755506791 1.86950486250385 1459.14988621806 699.582960355574 532.901066615254 0.00460646592020887 0.00226766737655762 133.708071348431 371.483428512054 4.98138800458101 0.515119574686569 1.16797713865059 74.9961093682998 301.711209607621 0 0.0309667011212459 0.0766202593071673 0.00905284084602471 0.00594349301244442 0 6.91033958433058 163.587613852645 82.0800967964866 4.8128736635482 3.06790094563704 0 0.0224101779725528 3.75096446349605 0.493096562540257 0.899807282968572 0.343858334094827 0 0.0113160510575321 0 0.0185742664212102 0.843810821693884 0 0 0 0 0.0624827866693922 0.0238105074538549 1.70517087146875 11.3670830856865 2.06244791324265 0.247765506283688 0.324711547364511 0.726333104105014 0.00626029668407963 1.51385825979089 0.0876348885244794 0.375129994412115 0 0 0.0989966703540262 0.00575808240026107 0 309.138517283319 1189.25537519197 310.663847928244 578.457255233756 1007.22979322936 85.778139364549 65.2483216375447 746.037645427307 173.042674326002 420.685735507656 0.940240674253065 0 0 183.66064552002 0.00921293184041775 0 0 0 183.178304754186 64.1008736360408 1.72080535973906 9.87083937873202 0 10.7856786831618 26.8551777511842 50.1261660203845 7.88511004459819 1.01676309349593 4.12919853973107 16.9075262525194 0.00226321021150642 19.6285506504053 0.220817630930872 4.8915394115162 3.26861419471056 100.117605572966 4.66099619621479 9.57387169475341 6.13347821850113 -0.0096036945569713 0.238934074754985 0.0170934105346322 11.0667334235844 0.702439176198791 1185.06545961803 5.81894106093899 1539.22568190742 4.85646994704264 114.12955266291 4.11956148707751 0 12.8150970985306 3.39404085279385 1.07162362968619 0.122090019955755 0.131932939896135 0.0861101440391227 0.844025495823792 4.74247687978696 0 0.869034899729727 9.8654154200669 2.82100109162522 570.516728595862 796.785609717895 30.4735765759605 5686.06817270311 125.007767078969 2.04061662870284 0.196789792461102 0.394563097048933 1.33265620715887 0.530722185019397 0.0271470301884346 14.5990734492547 1.9349607202719 2.44775946356472 11.3730111916172 116.701639258757 0 1036.52865428439 1251.62876742861 5064.65728841623 22187.8091331538 0.00226766737655762 0.0465120982121673 0.0022632102115067 5.26058566282992 0.00315720912782172 0 0.458320937836969 0.0231244226454729 0.0799306798140039 2.00606189975288 1.51086248410819 4.51204350619082 0 0.0169740765862982 0 0.0219910545731324 0.292711647100419 0.898795762058776 0.455912847891133 0.0811443908617006 0.165881457147285 0.03006630643776 0.363761941146463 0.0334423676335431 176.539580579788 0.461164169656487 52.1426832974269 125.571716799086 461.008348619781 12.3638502958587 -3.33746778635933 56.2732715144971 214.628857645966 0.314054116615865 0.0161226307207314 0.0589606271432615 0 6.82440480086295 94.8454388799908 39.3433196648075 0.353536763177468 0.312162333505183 0.0728049857025775 0 0.0576643342359701 0.485345726254056 0.117346601660579 10.5767942794464 30.307794779021 8.88452480877749 6.22212028547773 43.82544518044 11971.5296197258 220.047816390344 3.0542619071654 49.6385101680737 0.326739175408651 0.506162140199928 22.7761443265505 2.75193576784332 13.6287535325406 74.8795478516461 1.68772749100612 0.246032976075615 13.8019919243747 236.059220626209 357.178195559341 0 129.072039013478 0.0186553457659322 6.91222563288063
X101 2.48764472944522 4.70317499225852 6.14766025458578 23.1809992778697 1.55979943650975 11.5809626023226 0.0338540157706653 0 0.804360957829875 2.91960314993808 0.386214715065602 0.155468224807053 88.7292824999634 1.75607428804091 0.897983025137596 7.46533874683229 2.6560831100063 4.66944873206621 17.0170142883418 14.4429727089818 3.03246353754547 4.86444420073853 3.60717662173139 2.81667733206276 1.85817972176999 3.44752721253244 0.167756748743901 9181.45394651745 142.367958967306 146.325991457776 1273.31587194798 31.5816715330683 0.0617941660395314 0.00230323296010448 0.282709543927139 10.4355945785367 21.5520981030081 1.99626758524663 1459.14982662366 561.627179871095 874.684937771662 0.00460646592020887 0.00226321021150643 133.934134651005 458.266223298549 6.02632656984759 0.427549484986212 1.16797573287058 75.4962222941422 301.711108070501 0 0.029770442042503 0.0766204090913287 0.00907066950623037 0.00595005340575954 0 10.4937881525097 172.447550258961 82.0800974243012 4.81287391308932 3.06790346915357 0 0.0224101806168377 3.75162155707402 0.493096558442144 0.938396496235204 0.338527660404686 0 0.011338336882788 0 0.0185742687242198 0.831619039350683 0 0 0 0 0.0624826926633737 0.0237637072208173 1.70517042618163 11.3670799368009 2.20010225485458 0.247765325761906 0.324711424910026 0.574975623561281 0.00626029668407963 1.41839809732923 0.0876348885244794 0.403281035040722 0 0 0.0989963122968056 0.00575808240026107 0 309.138717679042 1033.76783517595 310.6638730501 578.457271298278 1007.22981813318 85.7772162935598 60.0020211725329 752.22234141148 173.042680138618 455.730933023455 0.928898613397343 0 0 90.2631878793993 0.00921293184041775 0 0 0 183.178206267186 50.0313388437269 1.72482016731048 9.88357241334447 0 13.7107605677976 26.8551889746594 50.1261801288448 7.88509977514306 1.20254746768518 4.12919873612068 17.9150945720556 0.00226766737655761 12.7838773565939 0.507678022784375 4.82913422347782 3.26861514928399 79.5739927792886 4.66099713152551 5.81860707362406 5.71243286005044 0.0464353331232434 0.23616388130308 0.0170934135081893 3.39629120423716 0.70243917619847 1144.60249419748 5.8189513510249 1539.22478605761 4.85645924942557 114.129552769728 4.11956154280489 0 12.1881916462304 3.39403876657937 1.07162348262159 0.122090019955755 0.13193300222357 0.0861101537595217 0.847335081957093 4.41140141298786 0 0.86903495589265 -0.0122422756583331 3.72500550415929 408.496926352794 490.528908849597 29.2770149389587 5686.06770452036 125.007751292673 2.0406179844129 0.196789795051504 0.394563100325672 0.545644774728474 0.530722193724126 0.0251048434974239 14.5990829589278 1.93496832135141 1.64988754723079 10.3257331357214 101.89230006759 0 1342.41105811088 2501.1651838189 5478.46461327834 17377.1352598465 0.00226321021150643 0.0465120982121803 0.00226766737655766 5.44223656818868 0.00315720912782173 0 0.458320920519347 0.0231293092297662 0.0799306103142998 2.01585885584335 1.64982074759736 4.69782132623521 0 0.0170075053241821 0 0.0219910713806532 0.292711962507543 0.898795718739991 0.458358189748841 0.0811443862570278 0.165881510314395 0.0300663223301464 0.363761930032429 0.033442367106307 143.686328899174 0.461022206381778 49.993246028242 125.571710779308 427.626081959501 11.7173136552218 6.83735802882838 51.8929867699256 169.634020934717 0.314054064211365 0.0161226307207314 0.058960631272748 0 7.34958598031984 118.895378279841 39.8293058490502 0.353536853666005 0.312162313258708 0.0728049472223532 0 0.0576642787968135 0.485345255845935 0.117346622619748 12.3821937813415 29.7593225225039 13.7275405346413 6.1881875475827 43.8246139435859 10566.2386457534 220.047816657156 3.05426190716159 50.0593097508458 0.326737811151184 0.506292803871073 22.776135018783 2.75194124265133 13.4666993636922 72.0027571629493 0.90486327554954 0.22344949105192 14.6527019722831 236.059515165239 382.2672869741 0 129.071472055124 0.0186553584972659 7.07352791536916
X102 3.65487813394131 4.70317484593927 6.14765676326376 25.5894704837271 1.55979943650975 7.83699706013419 0.0338540157706653 0 0.804360957829875 2.91960314993808 0.138593672923033 0.155468224807053 98.2415617708472 1.75608204528006 0.897975097921642 7.54924382192548 2.6560831100063 4.66944751868119 14.9169046530556 17.8398309194404 2.43752793151786 4.86444420073853 3.60717610954077 3.34496200092578 1.85818182048481 3.44752721253244 0.167756748743901 7722.62809014859 132.411208568518 146.326009955749 1469.72464122167 23.6691598544932 0.0617941660395314 0.00230323296010448 0.282709543927139 14.3220204283055 19.4452600679729 1.76587570166428 1459.14982483364 586.498402715688 476.726087863242 0.00460646592020887 0.00226321021150643 145.821458748623 201.691262774811 7.13362450026468 0.427549484986212 1.16797526239256 75.3598786168469 301.711412884904 0 0.029770442042503 0.0766204090913287 0.00907066950623037 0.00595005340575954 0 5.58821799262537 151.329618427166 82.0800967067919 4.81287391308932 3.06790346915357 0 0.0224101806168377 3.75162155707402 0.493096558442144 0.938396496235204 0.338527660404686 0 0.011338336882788 0 0.0185742687242198 0.849888575126581 0 0 0 0 0.0624826926633737 0.0237637072208173 1.70517042618163 11.367094019189 2.10700636515214 0.247765325761906 0.324711424910026 0.574975623561281 0.00626029668407963 1.41839809732923 0.0876348885244794 0.403281035040722 0 0 0.0989963122968056 0.00575808240026107 0 309.138402529877 1148.74013634984 310.663946404004 578.457266121908 1007.22981150737 85.7772127131274 61.4504037370358 765.469705794625 173.042682776854 565.430600174539 0.928898613397343 0 0 2033.15446967694 0.00921293184041775 0 0 0 183.178191324387 102.266400827074 1.72109287115645 9.79444533481569 0 11.2427052248367 26.8551803383483 50.1261589552578 7.88509977514306 1.25133287543823 4.12919853973048 16.0715477791153 0.00226766737655761 12.7838773565939 0.220817564780363 4.96397597110871 3.26861514928399 80.4230979309066 4.66099886775309 5.34851059973662 6.148282537119 0.0464353331232434 0.23616388130308 0.0170934135081893 3.39629120423716 0.70243917619847 1189.32056597732 5.81894451130624 1539.22548859849 4.85645924942557 114.129545408839 4.11956154280489 0 12.2883084718934 3.39403876657937 1.07162348262159 0.122090019955755 0.13193300222357 0.0861101537595217 0.847335081957093 4.95435089241201 0 0.86903495589265 0.592816528876599 2.91547306557269 405.894024987481 440.50558209605 29.2770149389587 5686.06763129654 125.007744645809 2.0406179844129 0.196789795051504 0.394563100325672 1.0995475378849 0.530722193724126 0.0251048434974239 14.5991010594429 1.93496832135141 1.64988754723079 10.9233375027178 107.729526071061 0 808.991974006424 1271.03294777029 5210.80109472228 34946.1343957956 0.00226321021150643 0.0465120982121803 0.00226766737655766 5.44223656818868 0.00315720912782173 0 0.458320920519347 0.0231293092297662 0.0799306103142998 1.95424144776797 1.64982074759736 4.32626332274466 0 0.0170075053241821 0 0.0219910713806532 0.292711663408193 0.898795718739991 0.480961258484204 0.0811443862570278 0.165881510314395 0.0300663223301464 0.363761930032429 0.033442367106307 142.543600225141 0.461022206381778 52.2323215864401 125.571722818088 445.633823583379 9.52579646702273 16.2295813355242 51.9212909364997 183.609299819032 0.314054064211365 0.0161226307207314 0.058960631272748 0 7.34958598031984 97.3208753079981 39.8293058490502 0.353536853666005 0.312162313258708 0.0728049472223532 0 0.0576642787968135 0.485345255845935 0.117346622619748 12.0604575387098 29.7593225225039 9.89784980894492 6.1881875475827 43.8246001963717 8348.46429407984 220.047769207921 3.05426190716159 50.7980066742449 0.326737811151184 0.486145110240781 22.776141196857 2.75194384970213 13.4666993636922 72.4027235767383 0.834412548276929 0.351764757544118 12.6246303725473 236.059514405806 518.761695424097 0 129.071878137276 0.0186553584972659 5.86575816591913
X103 2.50098916665672 4.70317524975457 6.14765832886662 23.8392716680924 1.55979924582921 -3.28355870320593 0.0338540157027527 0 0.793932825649454 3.99610594507163 0.142800076506021 0.155467698350169 99.8269433871816 1.75607413021427 0.897985381479074 9.43529393187932 2.65609217324233 4.6694475443775 11.2465656479584 27.5924239775823 2.47928754523536 4.82399768425643 3.60717619113436 3.1376621519806 1.85818278703059 13.0594516167689 0.167756853614798 7607.82046258614 119.876812391554 146.325954003762 1321.70432022511 30.1861550003604 0.0617942465002472 0.00230322516074323 0.282709483800842 9.98076207679798 19.4772131443214 1.83475447815587 1459.14983317243 510.497311512485 475.686880938609 0.00460645032148638 0.00226765982668686 134.09020225977 252.82411772776 3.30182162621776 0.433910555493082 1.1679768200927 76.3270771630339 301.71124560603 0 0.0543504319112052 0.076620488613572 0.00907063930674733 0.00594528572671245 0 4.30149081655158 146.981732037414 82.0800975588305 4.81287458459051 3.06790411419066 0 0.022410180513898 3.77940786465632 0.493100606226383 0.520330090813245 0.347363357431956 0 0.0113382991334342 0 0.0185742686844675 0.851585026243524 0 0 0 0 0.0624827701578186 0.0238104281802119 1.70517090640379 11.3670620934032 2.20988885448198 0.247765505953735 0.324711420146396 0.503225686689989 0.00626028136232413 2.54947489248281 0.0873979243722337 0.411386186221358 0 0 0.0989972356679462 0.00575806290185795 0 309.137685256776 985.369333254709 310.663857398702 578.457363937471 1007.22994168172 85.7778772138836 77.2066466680057 748.572452006061 173.042713717339 430.439346673758 0.280628687261344 0 0 219.403331315631 0.00921290064297276 0 0 0 183.178221889033 59.3860747606638 1.7362526772387 9.87083928463809 0 11.974001201825 26.8551957373474 50.1261572898042 7.88510389352595 1.33370396536341 4.12919853973063 16.3817184250973 0.00226765982668685 -68.7146838615616 0.22081757593365 4.77309817280693 3.26861339663184 84.2676544341731 4.66106726165672 5.91382142981189 19.9015590607467 0.0506231089345849 0.23603389982364 0.0170934134713641 4.87379137940037 0.702439138610322 1333.66128538482 5.81895116059647 1539.22545840844 4.85646982929865 114.129546513911 4.11956148751377 0 12.926021861776 3.39404085547419 1.07162349834863 0.122090001006212 0.131933000720343 0.0861100546766757 0.727872950573268 5.35061669859036 0 0.869032979098915 3.13942870184306 2.80665929068058 538.157958603924 509.27294083578 29.9496902042451 5686.06658660786 125.007750572586 2.04061767757027 0.196789737266858 0.394563089441438 0.543017707493439 0.53072222030869 0.030746908717813 14.5990771228968 1.93496900745324 2.28267070481554 12.2689814557176 122.971194287539 0 1252.48772562104 1513.39686892205 5647.92177194484 36438.3085516914 0.00226765982668686 0.0465120982121587 0.0022676598266869 5.44708535756767 0.00314921183015655 0 0.458321167672953 0.0231292403383275 0.0799306789223674 2.00870746387794 1.62561807035631 3.76892758100906 0 0.0170074487001514 0 0.0219910713359354 0.292711652328649 0.89879593690419 0.460492892047336 0.0811443750514029 0.165881485493027 0.0300663220558709 0.363761963202384 0.0334423676103871 204.155742987453 0.459947149743267 112.265651066017 125.57194711978 472.432995307134 11.475466677728 6.88570101376093 56.226290025823 163.689812317474 0.314054134242099 0.0161225761252026 0.0589606336899159 0 7.3387665843018 90.0215580648191 39.8636825907305 0.353536770246041 0.312163154431697 0.0728049850247284 0 0.0576643317769751 0.48534669232559 0.11734665034346 13.2340775951086 35.0623993288666 7.95757552355987 11.411123331445 43.8245714817239 9333.08216501534 220.047882196073 3.05426190716713 51.9677272115405 0.32673779791035 0.485569884975646 22.776156103681 2.7519357678477 13.5612449726186 75.1838260226315 4.27556601938043 0.251974148774946 34.9756268901881 236.059586646921 367.291743691334 0 129.071658362205 0.0186553584590128 6.87561595384966
