CK	D	LN	LP	
X49	5238.592489	3560.186616	5347.040648	4770.72531
X5	4179.873761	2192.726371	3114.922838	3830.475495
X50	4139.02185	2896.058645	3536.03608	3494.634659
X51	4876.483159	3171.191059	5015.894423	3962.925754
X52	4545.20862	2886.856199	4403.278718	4397.394787
X53	5211.497418	2972.682226	3665.361642	3503.537528
X54	3943.991153	2465.581131	3528.020469	3294.40725
X55	4233.868863	2301.222399	4716.876047	3278.175363
X56	5002.87487	3080.421418	3784.306494	3757.541777
X57	4946.982077	3199.147716	2834.541759	6005.94763
X58	6026.711876	2618.907344	4421.611215	4467.774569
X59	4654.86988	2211.598926	3520.441447	4330.707488
X6	3918.935072	2605.862921	3705.692802	3993.642392
X60	3486.855133	2792.918374	3313.17728	2265.335584
X61	3561.918812	2300.099001	2873.256066	2750.190691
X62	4920.761971	2088.306919	4784.397173	4220.928766
X63	3795.1945	3093.637428	3368.479905	3692.282103
X64	2854.801628	3439.345632	3461.836294	5686.559266
X65	3998.260977	3220.029636	3962.234494	4545.588586
X66	4295.378205	2904.768294	2848.734616	3190.743259
X67	5625.963002	3402.083647	5648.086545	5732.8691
X68	3814.976576	2445.291084	3459.84859	2915.085889
X69	3868.09967	2505.261298	3190.160791	3885.014863
X7	3030.331664	1503.798306	3422.250477	3366.132136
X70	3843.145515	1896.548744	3041.955331	3377.833497
X71	4769.643722	2747.807995	3774.866962	3530.869692
X72	4561.862157	2792.811158	2588.049113	2028.547727
X73	5436.634016	2837.214092	3780.503085	2630.222066
X74	4916.60746	2741.923267	4403.013256	4250.859393
X75	3489.162194	2364.734477	2976.050167	3312.790021
X76	4615.924974	2093.328207	3668.551298	3488.060732
X77	4466.77668	2578.802501	4580.193892	3216.936846
X78	3740.805137	2244.089957	3176.64027	3645.636801
X79	5143.759837	2470.250764	3877.300384	4061.876133
X8	4775.71982	2789.017163	3768.248795	4023.75402
X80	4508.183158	2480.887899	3710.139424	4255.028524
X81	4618.07722	2843.483474	3380.788005	4391.844602
X82	3990.576117	2428.629479	2626.77798	3966.755335
X83	4166.717594	3529.450129	4018.125983	3540.8845
X84	5014.80206	3011.071953	4658.81589	4385.659532
X85	5304.641946	3594.295569	4902.275447	5401.150091
X86	4194.123423	2163.48408	2393.445894	3749.059213
X87	4461.85115	2877.82532	4151.511851	3903.523034
X88	3208.186	2206.590727	2479.979466	3281.811135
X89	4760.80998	2694.857523	4665.982438	3336.892162
X9	2654.107659	2939.524508	2594.375589	3398.082285
X90	3427.569734	2770.238518	3282.935847	4145.04351
X91	3928.167501	1687.158839	2928.110852	2249.813284
X92	4327.577056	2106.678893	4304.364099	3696.126966
X93	3330.429632	2617.283254	3425.462437	3722.130596
X94	4131.45698	2266.327693	4107.110934	4138.406054
X95	4481.378074	2653.527315	4159.082368	3796.102994
X96	3417.769225	1706.277307	2826.764691	3883.935594
X97	4021.466283	2513.451342	3214.903204	3601.653378
X98	3713.678492	2008.397814	3001.629188	3510.173213
X99	4326.616092	2768.566687	3611.953021	3498.669439
