X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X20 X22 X23 X24 X25 X26 X27 X28 X29 X30 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50 X51 X52 X53 X54 X55 X56 X57 X58 X59 X60 X61 X62 X63 X64 X65 X66 X67 X68 X69 X70 X71 X72 X73 X74 X75 X76 X77 X78 X79 X80 X81 X82 X83 X84 X85 X86 X87 X88 X89 X90 X91 X92 X93 X94 X95 X96 X97
X11 0.26964958104919 0.596554067218117 0.532691686996536 0.755823168412812 0.659052516363538 0.816525912295682 1.00481343724847 1.2455380746945 1.0128756162969 0.463217171247888 1.06933803981909 1.05619508729421 0.9842435185176 1.18670863558478 0.714876264346691 0.290129998803604 -0.0732762545653389 -0.121766644014688 -0.205850842194465 0.257509128938499 0.368737603501246 0.312625792709658 0.385372730077917 0.438048008500835 -0.437102793128576 0.350231530335191 -0.255241300599938 0.267284409663692 -0.264300589682294 0.145544600430211 -0.239663776183892 -0.194806376751448 -0.442499323939238 -0.383523721770954 -0.384886292209778 -0.378736277531715 -0.38148509587526 -0.371367360849492 -0.374709252553152 -0.375004602138422 -0.384064840074658 -0.371471660216236 -0.370964308687349 -0.377575094103056 -0.376935413250332 -0.443843461883316 -0.194416727036514 -0.225606833655345 -0.22518989483332 -0.207648096462516 -0.223124929405524 -0.249891158207995 -0.180597310040711 -0.266576310656044 -0.0266016502532166 -0.0104701088972458 0.0232921275925402 -0.195891401626739 -0.149843869593594 -0.126354195086826 -0.0707294645584762 -0.130969150001211 -0.266443327935368 0.129932667388486 0.0117134585980111 -0.321224734756666 -0.333035077834881 -0.468991385936675 -0.0402737556308729 -0.327515739290018 0.0109341032570519 -0.281819696231009 -0.10233288082645 -0.018032753523545 -0.449092570328001 0.0700323247775465 -0.316314603203392 -0.143696802774084 0.0259368851796542 -0.123268669374196 -0.179185898289766 -0.0449157936519974 -0.144820307872731 -0.0975985103108695 -0.175067446279218 -0.297915464793774 -0.286666234222044 -0.314270366835587 -0.246063780405394 -0.287895772554362 -0.0652835262944846 -0.28710899444732 -0.242001344297304 0.0983936732787398
X12 0.269932175688154 0.579412256873647 0.509351511976921 0.735159314566104 0.60904286075489 0.775522859112893 0.992207121564278 1.20702586383236 0.998181739509385 0.429266584333568 1.05619508729421 1.10551745481208 1.01241255334375 1.26863128969022 0.702482729737012 0.236449682831551 -0.140560298971998 -0.17884781092319 -0.225679990146728 0.242052739329676 0.354379170395843 0.299859116110691 0.365251709620214 0.492127732032851 -0.468274360643648 0.350986695694949 -0.294096028641701 0.306217377601261 -0.307940641648488 0.128590469546334 -0.279995596669685 -0.230948275424781 -0.466736874081058 -0.370889784106033 -0.371655847244968 -0.360679801273074 -0.363428619616619 -0.36052294508424 -0.363268329488011 -0.363265425423336 -0.366008363816017 -0.360627244450985 -0.360119892922098 -0.361904647043974 -0.364301475585412 -0.476868978378672 -0.168609404227474 -0.234188672015413 -0.234154558670326 -0.217974689842581 -0.204393672764932 -0.245993072581653 -0.180723809943197 -0.274657068272322 -0.0435683929155603 -0.0180596204532088 0.00794819107087311 -0.182297556101801 -0.162346767426431 -0.110186519920549 -0.0688744481353343 -0.130258898758174 -0.257786762305139 0.1484017647746 0.0104847276024538 -0.328394037812346 -0.326215074161161 -0.446954376319593 -0.0159921518095719 -0.31376506210441 0.00465913983439508 -0.264881176707351 -0.0902726066843636 -0.00962584919448987 -0.441438482539856 0.0607095789075248 -0.309488502565367 -0.124906908163349 0.0373488831513076 -0.124423151842937 -0.191160512314282 -0.0177174162203141 -0.156010569304563 -0.101863993168024 -0.164161698228237 -0.293016487794885 -0.273266365046975 -0.307564468799807 -0.222558953263827 -0.266288146517937 -0.0270559540099197 -0.253731119114588 -0.216527834053148 0.162167662066119
X13 -0.0088276325671298 0.399860974570997 0.324687776957751 0.693145731749647 0.603928680506181 0.723318846437708 0.886050837074961 0.370800029691903 0.60061713024173 0.341920525567275 0.9842435185176 1.01241255334375 1.31386417258528 0.648980240913184 0.548245045545217 0.483628334352622 -0.052240837627742 -0.0494596590301919 0.000996387459147858 -0.0709833785197109 0.0623757631115813 0.163852356679203 0.0416118514572498 0.14710858966509 -0.264151827465302 -0.103870522386079 -0.361475125888393 0.557367175544626 -0.255195216986581 -0.0741362311065638 -0.0441174356555997 -0.00234466829742841 -0.252631135019409 -0.429749372918995 -0.430010627164845 -0.42023040014925 -0.42485191759015 -0.426560856977552 -0.420275431377757 -0.425446334254302 -0.429189175029725 -0.417473243029004 -0.423093000904717 -0.430473146267335 -0.412199864665085 -0.191104376689966 -0.342506764020979 -0.0566520393555688 -0.0537741809332065 -0.0334164082342628 0.114727988799429 0.0607635734250673 0.0217702197826209 -0.0291576357320232 0.00428381297929813 -0.0876907264974065 -0.100294990037413 0.0787865037251056 0.0323316553041759 -0.0466715562797402 -0.0798537988237937 -0.0635564757415356 -0.28693961949112 0.0261168230687559 -0.0727148863617523 0.0163389783697446 0.00772946240713087 -0.194358753559596 -0.0152529037492897 -0.0624241183059922 0.117318507686663 0.121035963944428 -0.139436684795374 0.05118690065168 -0.320372664748758 0.166045282093297 -0.101772700759357 0.0288107371967869 0.178855610818873 0.0714505713458349 0.00447329958659017 -0.0547372245987289 0.0192144528712217 0.0805465494503008 0.0341450117316314 -0.422215967542736 -0.400477878965465 -0.468524753652606 -0.393712079748274 -0.423128886277492 -0.106248288524823 -0.42804058603 -0.400042321523759 -0.140882115351475
X14 0.841129958623766 0.991560118990706 0.702298326152451 0.875835383982792 0.593563705088315 0.912612722676084 1.15601950902856 3.11064391334093 1.99922206973455 0.659568129378472 1.18670863558478 1.26863128969022 0.648980240913184 2.87558284582008 1.10802369049812 -0.269587114124714 -0.223418524496209 -0.384419142213984 -0.607077920029453 0.960385281126134 1.03545693317956 0.530134968977323 1.13403026442485 1.33629559686173 -0.918965096596809 1.50835348280568 -0.179487851306115 0.0715823506063599 -0.271300812394184 0.609153089666676 -0.894571992652475 -0.777481247807385 -0.833254294142381 -0.308227412531047 -0.307730870383006 -0.310344019440659 -0.308572229265472 -0.309236091741104 -0.312490587991552 -0.309594880546814 -0.306909418247886 -0.313884407291579 -0.310916312458826 -0.307490288181079 -0.315769116526337 -1.24074703503816 0.0774399055874143 -0.731079218836301 -0.730186522346297 -0.68206961409963 -1.04617387815888 -1.08068298068266 -0.682671174319951 -0.843106424589206 -0.259160564627239 0.00300259871260124 0.1548270840565 -0.784213200804376 -0.71104534751414 -0.423619052813966 -0.156344519122754 -0.4482487690889 -0.233801107656864 0.29829690001999 0.160417819249739 -1.02194221250485 -1.02453333579986 -1.02472153487908 -0.264541731695724 -0.959908889893014 -0.451214986187782 -0.973381171113577 -0.184962892294699 -0.28694469628944 -0.781390591074539 -0.211938841306511 -0.758782488982602 -0.515958219492263 -0.23646258671078 -0.513865491522972 -0.568752239636115 0.112441914287449 -0.484490904085594 -0.346835200720803 -0.164028360609839 0.138541183652598 0.138770593728032 0.260654215956339 0.257628943038664 0.254344268688476 0.355689671787574 0.206045906541433 0.350771336690651 1.02389056571966
X15 0.0971278198422044 0.375418462943582 0.236678760797911 0.497652039304156 0.916376793904529 0.957919862941984 0.773443622718217 1.11499284811294 1.05192911561718 0.766151321855302 0.714876264346691 0.702482729737012 0.548245045545217 1.10802369049812 1.20165222277232 0.475984626943354 0.105549208197045 0.0379240041967482 0.0210240368203196 0.472526798779797 0.521974856245006 0.528856590406172 0.592694484843573 0.543100029316534 -0.167388045874537 0.509727704847927 -0.0804130423710809 0.351839453841074 -0.0948651957014888 0.243590645620012 -0.154621523848474 -0.122559395842131 -0.263322053923812 -0.513302412422773 -0.513475588994852 -0.511169840861668 -0.50944595694246 -0.507714078209465 -0.515607438547688 -0.510772928512481 -0.507828105565901 -0.516055201838376 -0.510499083875694 -0.504087588159863 -0.523308476772141 -0.446390355922728 -0.350337875688297 -0.307128404576204 -0.196560912238298 -0.276842026094433 -0.182400748519195 -0.252169414718508 -0.235792744908115 -0.273084214553779 -0.020815940624907 -0.00294396318517401 0.00243112111293555 -0.183266814296596 -0.15550787489666 -0.150111924641371 -0.0732771348840511 -0.162699771018455 -0.342852017575564 -0.0391610020624562 0.0140782484619796 -0.301853253412839 -0.291446702708571 -0.491667853754083 -0.131074603407971 -0.356118328320416 -0.114917649034729 -0.261888744863989 -0.0662859586746814 -0.0320146492851322 -0.486975851765406 -0.0587915085165575 -0.279175522597845 -0.226481665412235 -0.0453962942904104 -0.134084890473686 -0.105479911530846 0.0240011257118444 -0.0742405691297707 0.167549189359508 0.115608105980797 -0.314378185892683 -0.289591547667952 -0.287365524751131 -0.293300756494084 -0.251066811678117 0.0901736993666491 -0.286482583319951 -0.226292643967875 0.202546578631999
X16 -0.281478175773376 -0.023397782028411 0.0116113632249714 0.329035814245382 0.762562856751837 0.637252126762862 0.235066903917911 -0.68646116892835 0.0403744553453769 0.580282640317354 0.290129998803604 0.236449682831551 0.483628334352622 -0.269587114124714 0.475984626943354 1.12912594313515 0.395813822964183 0.350639850153308 0.5593018521448 -0.063504076374108 -0.125226341686171 0.118352171244885 -0.101574845926567 -0.265735366493473 0.57474930798053 -0.373628874327437 0.103159137451062 0.355000240584797 0.149841686916852 -0.0746302218686242 0.421079522602739 0.414392804955728 0.398495679608896 -0.402326295672763 -0.399954448330237 -0.424306115944446 -0.418788927574549 -0.409953697737053 -0.417484360105265 -0.409078883169109 -0.413611090076609 -0.422760341886776 -0.414683376257919 -0.419456495095613 -0.424645051121534 0.324149198228467 -0.508893843951839 0.0364728205140047 0.171988379286508 0.0901923655234403 0.483310969931705 0.385927564100784 0.109993168696415 0.319000153239998 0.110196249277907 -0.134096386606847 -0.137905399346021 0.340755679653775 0.129233026413463 0.0159203530903548 -0.089376013475358 -0.0262228678473809 -0.359466516121844 -0.239038767594473 -0.135561934342368 0.147662821618039 0.117328999504103 -0.0493039405483982 -0.114856601157828 0.0844949035748843 0.0738030211837979 0.163556275104043 -0.0756094124349409 0.0333085566876137 -0.148345901947401 0.00749065933235833 0.112543016273204 0.0774417909928085 0.0835805109899704 0.284632082316089 0.278584262685989 0.0473049190844134 0.243557156266537 0.284999856735932 0.291257506672656 -0.486010163824648 -0.49424452607448 -0.497232267603314 -0.523705780391727 -0.493218995765393 -0.357925140942214 -0.576365067095795 -0.560000822573076 -0.651363690070563
X17 0.131667830273323 0.168470859700445 0.0924759769284625 0.109846909652234 0.198735156389238 0.0873941758671657 -0.131182272613402 -0.363643892644971 -0.163936542419997 0.356657330335559 -0.0732762545653389 -0.140560298971998 -0.052240837627742 -0.223418524496209 0.105549208197045 0.395813822964183 0.854954453065368 0.838318490294668 0.671311242725922 -0.0247977651814532 -0.139750009463407 0.0270959329663299 -0.10336398667404 -0.133170628756599 0.661332225192226 -0.0202157011328051 0.479444609454883 0.014561651982585 0.48280453527085 0.0526845035416027 0.411307258019503 0.435825857552766 0.611851371434492 0.133551160731137 0.13127525735101 0.127750877729106 0.122523999417201 0.145642016311855 0.148520077686043 0.142978110504444 0.117618615604638 0.153809095922426 0.148928268148017 0.125017174146842 0.151924386687668 0.114954850705394 -0.117291898109827 -0.0449751139518164 -0.0347860776524686 0.0653565471999378 -0.103906991968485 -0.059964517582292 -0.0911882941812126 -0.009074021232789 -0.120533552430568 -0.204699536410513 -0.171682698257333 0.0252766861713765 -0.138143696276327 -0.0781234034069772 -0.118313309789964 -0.0880580701777795 0.00328099664215798 -0.302928409388856 -0.228566324710979 -0.0129391998014807 -0.016045838602972 0.0619938801297639 -0.173784630028485 0.101252534030024 -0.18833392126077 -0.0651156176923358 -0.188976208236722 -0.175856757795217 -0.074061137346034 -0.254808295996742 -0.173097146221732 -0.0898467608914189 -0.303953862835123 -0.147891736754163 -0.111587690218832 -0.22536126622714 -0.153830777103465 -0.201302724434747 -0.174460437937742 -0.251719420399033 -0.284317151457855 -0.111077337752123 -0.232758215733252 -0.278983197571403 -0.606137192449053 -0.322917455275456 -0.316772704853618 -0.592028621974829
X18 0.0858220246679445 0.11566635458918 0.0888548772340305 0.0391107969951761 0.117831789567394 0.011800608120704 -0.186936593427177 -0.568257709888113 -0.298318478815147 0.309113768715297 -0.121766644014688 -0.17884781092319 -0.0494596590301919 -0.384419142213984 0.0379240041967482 0.350639850153308 0.838318490294668 0.955204631532706 0.695710127402556 -0.0877430649309349 -0.229271138158445 0.037296614152072 -0.207302343339367 -0.207314228016983 0.674649006452304 -0.150095947437049 0.471874372779658 0.0919028789925436 0.515736060465956 -0.00295974488994013 0.490846924895385 0.502968138796018 0.649929921869532 0.135303545223179 0.134220656442831 0.14517437070242 0.139947492390514 0.143815357004558 0.147886432978526 0.142940973096816 0.135042108577951 0.151982436615129 0.14710160884072 0.137668608721038 0.153676771179709 0.154923971495598 -0.124163152378265 0.0282249910663894 0.0379972267165004 0.149275406775417 -0.0326758737695399 0.00588303909458733 -0.0178480964570852 0.0113419548309354 -0.0999443903317612 -0.19425111771531 -0.213929117210251 0.0638880397162651 -0.0900606140365232 -0.0207674640107007 -0.0906942008791623 -0.018924806107377 0.0458967171492729 -0.307854747328591 -0.222851517098812 0.0684266311532258 0.0723559751524629 0.114374776274662 -0.095900350037981 0.207211822289967 -0.114033798988719 0.0215447888775868 -0.163283081183455 -0.147421847998332 -0.0381354142110893 -0.207009871429985 -0.105463355697142 -0.0116923895605411 -0.244375287523628 -0.127911925099866 -0.0722394765332224 -0.25674148860534 -0.129732562045304 -0.165521263388639 -0.212201755427762 -0.304640583402601 -0.3243285739199 -0.190741721567052 -0.304482627082338 -0.363784913076436 -0.63940878130035 -0.388545269369311 -0.380813816930631 -0.682239187451226
X20 -0.0880274139113779 -0.013049403014564 -0.162140163954577 -0.079602449342797 0.211371094537312 0.0809589382030169 -0.263869486640347 -0.927029336239661 -0.355288558024393 0.31865757581731 -0.205850842194465 -0.225679990146728 0.000996387459147858 -0.607077920029453 0.0210240368203196 0.5593018521448 0.671311242725922 0.695710127402556 1.03359420880057 -0.094617745715928 -0.295037214015785 -0.0609146478543474 -0.265833986013735 -0.313540022088288 0.998398713610272 -0.20062028125875 0.551653003244557 0.164889167714458 0.559004064713908 -0.0509078705808863 0.503038917373798 0.527500199424691 0.897690746318416 0.0737509232546693 0.074560721308716 0.0890572290125889 0.0844923280560274 0.077882093397598 0.0814554927619104 0.0790152636137057 0.080208204737667 0.0833848074166407 0.0802611483520336 0.0761972668034297 0.0886581857805594 0.338125933554764 -0.147751015123596 0.0398818240701657 0.110837056764602 0.190756621134169 0.210128738423863 0.217209770578735 0.018902213095844 0.197923702701963 -0.0876340204197787 -0.255226017240591 -0.286444858185405 0.206049748895296 -0.0960594949613158 -0.01515416179053 -0.0717386832566926 -0.0224152242027854 -0.0817415081303676 -0.276793477858975 -0.263152342665171 0.114858616960411 0.136793640797941 0.222340539544902 -0.216719424913568 0.145042979446017 -0.20234803505024 0.0886693831216402 -0.258057626352171 -0.163996093605265 0.0338942015603331 -0.223298042236675 -0.0481626515867685 0.0803747273699283 -0.160977103494141 0.00151339169872618 0.0305842134229794 -0.18656814684774 -0.0227305434532344 -0.0126947843497434 -0.0205542895296864 -0.345604219602532 -0.340684263137915 -0.170049159277955 -0.300896467413651 -0.354933086001306 -0.659376661917074 -0.445572965976169 -0.445192344544832 -0.756297199796932
X22 0.366757145779833 0.352962091886811 0.149985687972916 0.189376021302956 0.241780354634599 0.266594661022767 0.270318424028288 1.32629484039639 0.859067138319745 0.33205264694036 0.257509128938499 0.242052739329676 -0.0709833785197109 0.960385281126134 0.472526798779797 -0.063504076374108 -0.0247977651814532 -0.0877430649309349 -0.094617745715928 0.863494846054833 0.676814362001319 0.342936580259246 0.710831362114145 0.623190661254034 -0.035316163113448 0.938008104861473 0.232811866073661 -0.0272451059757505 0.114473046321182 0.492894434936706 -0.277150327421965 -0.229163318648502 -0.0953061216144832 -0.0307152571037646 -0.0303223231216056 -0.0385864025386305 -0.0314099156661926 -0.0416985952899816 -0.0461009523544123 -0.0411720266888922 -0.0246748396926546 -0.0507721431028924 -0.0455660446618807 -0.0248472733466001 -0.0544463742373195 -0.524097631706678 0.022455912675579 -0.358294738865166 -0.321572607484474 -0.36521440943038 -0.50149785062492 -0.510673453104334 -0.324281468371277 -0.39799538460047 -0.114929004698356 0.0238386375473396 0.0818477248734397 -0.454270351342832 -0.380820566169137 -0.271315666479319 -0.120354837101458 -0.254091728029982 -0.0567394709556448 -0.0101875598527631 0.0979871631603885 -0.497332222410738 -0.46365089737771 -0.43091990166127 -0.217538121286797 -0.409656715472025 -0.337453104512927 -0.468596453789463 -0.102132525564856 -0.210029789048643 -0.336935446782571 -0.237521400905932 -0.33228964883033 -0.393982327019323 -0.24039653873044 -0.414436305299767 -0.397885007143739 -0.128599088859316 -0.352532784148475 -0.364328169768001 -0.231606098886416 0.0924830265401674 0.101080942934364 0.202669369524904 0.171587688773946 0.175312169893566 0.119814394980832 0.077439116470041 0.168746569320389 0.381917550586716
X23 0.411997585183218 0.338253970467143 0.193219536399093 0.258114405356363 0.294796918310181 0.332144718254705 0.500549820093146 1.48601621261977 0.859839659996362 0.288564890473818 0.368737603501246 0.354379170395843 0.0623757631115813 1.03545693317956 0.521974856245006 -0.125226341686171 -0.139750009463407 -0.229271138158445 -0.295037214015785 0.676814362001319 0.97001132038571 0.435118050809036 0.890901575300254 0.817747641958862 -0.24989806018443 0.956372802950364 0.180799010899769 -0.00413210692839375 -0.179087716306581 0.546652478717219 -0.352830901059367 -0.299922336985359 -0.363995812751159 -0.101842623650323 -0.0972873992248419 -0.100491513081628 -0.0984148649138484 -0.120958257755029 -0.115478955508523 -0.113163788435302 -0.0964659470897218 -0.121415326735543 -0.121424165612353 -0.115236295657932 -0.107194338873278 -0.69343271253744 0.017180437385974 -0.370208453445435 -0.3709923847903 -0.451539990593281 -0.465832721795409 -0.507115364456724 -0.338217013332236 -0.481748602148985 -0.0793140808795281 0.0937870614026085 0.172910235383015 -0.567494415165367 -0.334401393635827 -0.31258721444494 -0.117094316977298 -0.290857434897453 -0.091718373266674 0.066009633688673 0.123504911537013 -0.474019547551515 -0.44060765748483 -0.422537881185785 -0.143563324000102 -0.407810941285241 -0.228850586825139 -0.410069471539598 -0.0293282948392237 -0.166462980353407 -0.285695362074011 -0.15768271940795 -0.355536271837546 -0.448101944555503 -0.249790524783301 -0.463617521503394 -0.463822995924997 -0.0889059449276586 -0.391062582126422 -0.326640591253427 -0.284913746002445 0.100411765818866 0.0984253098172024 0.107394223820115 0.251113926637912 0.166016130429466 0.352920964697631 0.12531335405145 0.204841215236324 0.599432019389993
X24 0.00488456043558896 0.106604015263021 0.21203048014764 0.129862251093698 0.29327065090834 0.322335183786885 0.318960318944687 0.591634384372416 0.452858760994786 0.28261206095866 0.312625792709658 0.299859116110691 0.163852356679203 0.530134968977323 0.528856590406172 0.118352171244885 0.0270959329663299 0.037296614152072 -0.0609146478543474 0.342936580259246 0.435118050809036 0.623197110768554 0.485396202761915 0.561636271778071 -0.0502852325986921 0.444223582914878 0.0700326912740235 0.132992738625543 -0.0464068099555809 0.222507545351465 -0.0444783391717651 -0.0289503609461198 -0.156544817590509 -0.253859526133249 -0.261470469436756 -0.250874329407162 -0.253427167612612 -0.238851876234271 -0.23474807073659 -0.246003612308802 -0.255822986007805 -0.226235075677269 -0.234647918624901 -0.230009113817953 -0.238856916310042 -0.30805881215792 -0.145494978710861 -0.162313044388216 -0.137555452253841 -0.163690098362206 -0.187305925246723 -0.211723557632325 -0.136355290120021 -0.251718907015127 -0.00698466752584962 0.0474029666176153 0.0246356857019873 -0.217401147407617 -0.0794407463112325 -0.102691642619726 -0.0682712828888382 -0.122698785366449 -0.043595230563784 -0.0669752215258271 -0.00982704138696559 -0.160116549724281 -0.161142070304085 -0.242158371789957 0.0440786089725849 -0.153378054917993 -0.0309462325684973 -0.147708414197303 0.0145632137042714 -0.0508470494748596 -0.265364481351614 0.00143828295986855 -0.108637171908556 -0.0956561775358754 -0.0122173748245062 -0.131770771816807 -0.116691767783697 -0.0264753836288745 -0.0931818031482421 0.0184871385488405 0.033861251501377 -0.169610510838686 -0.170850807535854 -0.119062134601987 -0.12354718674602 -0.164926550766865 0.149392708116902 -0.192211075911764 -0.119596860061809 0.205559062527854
X25 0.368131120766247 0.288811674068265 0.16001886131051 0.257021549848958 0.312339504346189 0.398010914726817 0.484668747724909 1.62696870278772 0.929440704674356 0.39278581738631 0.385372730077917 0.365251709620214 0.0416118514572498 1.13403026442485 0.592694484843573 -0.101574845926567 -0.10336398667404 -0.207302343339367 -0.265833986013735 0.710831362114145 0.890901575300254 0.485396202761915 0.972936540327352 0.87539496684336 -0.230352319419291 0.986824977634999 0.147524521440426 -0.0232760778212739 -0.174842165002521 0.587946297787725 -0.350802481105426 -0.312653803933641 -0.360866198504847 -0.145545041498724 -0.142766078317006 -0.155856189027861 -0.148679702155423 -0.163686467283617 -0.165702795148489 -0.159580854883189 -0.141944626181885 -0.172760015096528 -0.167553916655516 -0.151661176634067 -0.169276158632279 -0.710673362123214 -0.0107865151656656 -0.410264984706872 -0.400404384236085 -0.492084381222187 -0.527574468094414 -0.552679881893116 -0.393299157475626 -0.520159593707195 -0.14072347472843 0.0380053317462381 0.106921860640357 -0.643692523896649 -0.385349301885919 -0.363005144884171 -0.12652289126083 -0.34137356141504 -0.14220989379713 0.045300341496826 0.0908914483571328 -0.532143732297191 -0.510253464544485 -0.452923221052644 -0.187506242407768 -0.43664956576297 -0.251368233582961 -0.498494553058609 -0.0568744643530316 -0.173670203386089 -0.328891409236926 -0.174144172606543 -0.363323056150681 -0.431190576473903 -0.215822019962379 -0.383040025518319 -0.378928249481588 -0.00685295821030363 -0.315694270276177 -0.1983554658927 -0.140505070954681 0.187597442087507 0.172455428083306 0.111904321929211 0.268071545361116 0.235973722043176 0.414272858612104 0.212235718215684 0.279534107007009 0.655236497103857
X26 0.387299199271304 0.370530601455696 0.30041246494978 0.248196659342066 0.191285954331426 0.328001010693437 0.515467584420129 1.60239907265679 0.918378269144848 0.282783064240785 0.438048008500835 0.492127732032851 0.14710858966509 1.33629559686173 0.543100029316534 -0.265735366493473 -0.133170628756599 -0.207314228016983 -0.313540022088288 0.623190661254034 0.817747641958862 0.561636271778071 0.87539496684336 1.10137033782534 -0.357253270897379 1.02035008182279 0.0863605267113584 0.0395762615108869 -0.199461481189567 0.494701631812407 -0.378483122061521 -0.335317283936945 -0.432674231523022 -0.103433289398422 -0.102795613453017 -0.0888309740683643 -0.0931215028315924 -0.104868536701706 -0.0966005529795731 -0.101855475966696 -0.0971481300240665 -0.0949754148422216 -0.101210358543902 -0.102501960372621 -0.0861229926789646 -0.756894520525061 0.129783709891806 -0.38313388519294 -0.41961989204939 -0.433214675955708 -0.59826595536735 -0.611580562285913 -0.381651336124425 -0.583143645173944 -0.169402601064195 0.0425667649637021 0.0928653614182083 -0.619070612831417 -0.380925702691714 -0.295326587668707 -0.13128982194576 -0.319941342375202 -0.0265132910844842 0.0655448961058972 0.0520896263533844 -0.524020294094196 -0.498426746952249 -0.410343641629473 -0.118095428974452 -0.418601929598163 -0.298492397004358 -0.477240854994812 -0.0662632556998565 -0.207107361485154 -0.332005766513909 -0.168432274613153 -0.379918939840246 -0.390152982128868 -0.228293783099743 -0.467366568874574 -0.478020023901368 -0.0358296675602516 -0.432810527876121 -0.325820682288857 -0.254737956250262 0.136254616636152 0.127252275170005 0.128596343165102 0.235749514227661 0.186460417266373 0.369020764077382 0.18133160354045 0.254089996180358 0.695001845144303
X27 -0.104627561845336 -0.186307110921341 -0.251755249667269 -0.221067443575321 0.0696890926325141 -0.134273058568922 -0.476201836954717 -1.25230520471949 -0.633144384009502 0.239263859577618 -0.437102793128576 -0.468274360643648 -0.264151827465302 -0.918965096596809 -0.167388045874537 0.57474930798053 0.661332225192226 0.674649006452304 0.998398713610272 -0.035316163113448 -0.24989806018443 -0.0502852325986921 -0.230352319419291 -0.357253270897379 1.31046664351757 -0.256399625550525 0.675202260146867 0.0279727853616581 0.513072358447695 0.0360085161526505 0.6027904261063 0.594941023550641 1.0179043830831 0.170753278586151 0.167104306799171 0.163900192942385 0.165976841110164 0.17445182786325 0.173318055430233 0.170614404835127 0.167925758934291 0.175487347660195 0.174435521319821 0.18131531017939 0.16644455082676 0.43307959987917 -0.155057442657444 0.0769940777294601 0.129182085520397 0.168028166313956 0.223851406902543 0.257869389421277 0.0570095743514063 0.218324262575175 -0.0857486975422067 -0.235930840492117 -0.270690787946711 0.205871480375247 -0.051679438302448 -0.0194575882134597 -0.0922844072898833 -0.0236290390399182 -0.00540518948767354 -0.340953216650544 -0.26737854823952 0.158697162186288 0.191716079012331 0.385412758446787 -0.20179203709702 0.254706078398457 -0.184865746508193 0.117209933347022 -0.20974369606103 -0.157791754862803 0.118599824396922 -0.271265119756908 0.0111878366117742 0.0113044415258968 -0.245186152595893 -0.0492117757752227 -0.00534224042473613 -0.237999421408417 -0.0630561561058666 -0.138685803989866 -0.0640324206191385 -0.209553411145724 -0.231471873180266 -0.107414587169067 -0.214626230666729 -0.203517635152594 -0.572424479469248 -0.3576282605901 -0.324815652170034 -0.773503858947664
X28 0.751166651186073 0.594905999333537 0.422218279174512 0.247115807121305 0.0874869400580923 0.216580999935027 0.38338303970705 2.0265444260625 1.12649298778553 0.336433389564486 0.350231530335191 0.350986695694949 -0.103870522386079 1.50835348280568 0.509727704847927 -0.373628874327437 -0.0202157011328051 -0.150095947437049 -0.20062028125875 0.938008104861473 0.956372802950364 0.444223582914878 0.986824977634999 1.02035008182279 -0.256399625550525 1.63084149455807 0.34991472593924 -0.1496245938644 0.109936370180498 0.685593586019586 -0.574117262311808 -0.514968888580839 -0.229754976644977 0.167781754169692 0.171401966614545 0.180540574705368 0.176250045942139 0.157398897368062 0.168649417589644 0.164885762852245 0.172223418749665 0.167292019227547 0.161057075525866 0.154939442403316 0.18509205088915 -0.885052999842418 0.231530442137882 -0.60180045816696 -0.625499393790401 -0.558823540896164 -0.920190480681295 -0.915605912230411 -0.614348926328719 -0.705762424926238 -0.288579237026891 -0.0321971239502223 0.0999753822189923 -0.800609541722246 -0.728456320436808 -0.452456390418408 -0.140467283698607 -0.410815783335125 0.0729924788564287 0.122839280627007 0.0631546774509763 -0.852300018374962 -0.781566133840298 -0.636163247853291 -0.337058227326321 -0.699042077992336 -0.634519796715743 -0.751363979937652 -0.275921779408576 -0.438193163778815 -0.41362144246413 -0.506003559637891 -0.679999944825916 -0.518846701072198 -0.458578771329588 -0.64503854923423 -0.654056941070343 -0.140984784975791 -0.563932520903743 -0.536492620865305 -0.30078895149139 0.270969615831007 0.280398899453587 0.540969930515998 0.356541321287339 0.401013202553363 0.188176780678777 0.308905713961404 0.396018091119374 0.68374380082097
