CK	D	LN	LP	
X68	23.75724294	24.60699335	26.73827223	18.43722827
X69	26.29591414	30.09209139	23.70657446	23.16148803
X7	27.60760444	19.15746661	23.41907211	21.10937052
X70	38.32652316	11.67023039	21.79426739	24.68415596
X71	63.38552413	27.42187177	20.84242966	19.67673652
X72	30.39528023	22.64360256	28.55476799	12.99044147
X73	46.13847752	22.74996047	24.03307025	30.89645479
X74	44.81880115	15.04000568	19.45861109	32.85555594
X75	57.2720141	22.77444538	15.42793623	21.82747248
X76	27.28679191	24.06761453	23.06507384	19.4861259
X77	53.25410694	24.73936402	38.84325804	18.3329568
X78	38.91808845	23.40695237	18.56084282	26.01248154
X79	24.04838653	14.33240373	19.87630973	21.24250318
X8	26.70897306	15.96490261	45.45972869	29.98943707
X80	32.46757871	17.4270504	17.17245997	24.66927634
X81	37.07783077	16.16030409	32.08010848	30.37429115
X82	58.94867207	44.7928269	20.68977029	47.29350175
X83	62.93003361	28.57088312	30.17769741	27.15217448
X84	62.22439276	24.69571104	19.4852021	37.70982459
X85	48.66538424	23.28054459	23.85881006	24.47737023
X86	43.46410434	19.89663151	14.1745963	38.09728981
X87	34.52320128	17.81912154	23.58853322	27.65723993
X88	50.67626426	21.19519268	23.36632337	22.6385491
X89	48.11151564	17.96791232	28.0887606	28.55713095
X9	18.06514609	12.02494504	23.52852991	24.4992356
X90	30.44568346	14.94443967	18.25738652	31.85452138
X91	28.82487412	17.05949682	13.23001282	9.031605569
X92	37.37232371	8.361286919	25.70025609	29.75743632
X93	35.71218515	18.35432489	13.17528549	17.65799242
X94	46.26980565	16.42210148	21.42248457	30.31204094
X95	41.85900424	14.92586604	22.64310286	26.48956766
X96	41.32896368	13.91535503	31.70767553	43.10847322
X97	33.25752307	14.77654983	21.1733966	31.7982566
X98	35.56860999	14.03402253	22.32189554	23.68015698
X99	41.15937895	25.51891375	20.66594933	20.13716827
