CK	D	LN	LP	
fASV41	8.23E-07	0.303845808	6.11E-07	1.71E-07
fASV331	0.000336124	0.000336124	NA	NA
fASV440	NA	NA	0.000336124	NA
fASV165	1.96E-07	NA	0.000331481	1.79E-07
fASV187	NA	NA	9.57E-07	NA
fASV58	1.11E-06	6.79E-07	2.04E-07	2.00E-07
fASV80	0.008549855	0.474868891	1.65E-07	6.44E-07
fASV271	0.080204843	0.002798511	0.095247364	1.54E-07
fASV147	1.16E-06	0.038197319	0.012355769	1.45E-06
fASV332	0.000332649	NA	0.000336119	NA
fASV160	0.011738917	0.274226204	8.82E-07	3.85E-07
fASV106	0.000183309	1.13E-06	9.97E-07	9.79E-07
fASV111	3.74E-07	7.30E-07	2.01E-07	1.47E-07
fASV140	0.32570755	1.02E-06	0.704559418	5.87E-07
fASV185	2.05E-07	0.03658904	1.90E-07	5.33E-07
fASV127	0.097193925	1.47E-07	0.203349015	0.03387464
fASV91	0.47057018	0.062142008	1.54E-07	0.041549098
fASV376	2.03E-07	0.000336119	1.31E-06	1.25E-06
fASV67	0.103401678	0.826187959	0.280155511	1.87E-07
fASV222	6.41E-07	0.430290687	7.03E-07	1.58E-07
fASV138	0.028870275	0.080905228	1.77E-07	1.68E-07
fASV87	0.041227053	1.02E-06	0.302024439	0.108481513
fASV24	0.034132686	0.070758763	0.078440791	0.004977661
fASV86	1.10E-06	1.41E-07	0.103881963	1.08E-06
fASV76	0.291761296	0.282068694	1.97E-07	8.16E-07
fASV119	1.88E-07	0.186796141	9.60E-07	2.58E-07
fASV598	0.00033052	0.213898327	0.00033339	0.000336119
fASV90	1.90E-07	0.043936636	8.70E-07	1.63E-07
fASV166	1.95E-07	2.01E-07	1.22E-06	2.01E-07
fASV245	0.006476056	0.577054989	6.89E-07	2.15E-07
fASV136	5.77E-07	2.01E-07	0.049855455	1.63E-07
fASV13	1.71E-07	0.182520732	0.045430274	0.029355472
fASV167	0.201137664	7.33E-07	1.98E-07	7.95E-07
fASV10	0.000863735	1.29E-07	0.251995173	6.89E-07
fASV77	9.80E-07	1.16E-06	1.03E-06	7.26E-07
fASV29	9.49E-07	1.99E-07	9.97E-07	1.04E-06
fASV45	7.63E-07	1.88E-07	0.286516477	2.03E-07
fASV436	NA	NA	NA	NA
fASV43	1.58E-07	0.060071927	7.04E-07	2.86E-07
fASV102	0.099651737	1.96E-07	8.84E-07	0.034493886
fASV66	0.202671573	1.07E-06	1.70E-07	1.70E-07
fASV153	0.000330522	6.61E-07	0.166257595	7.77E-07
fASV109	9.93E-07	1.11E-06	2.01E-07	0.005996972
fASV162	3.84E-07	2.05E-07	0.034868152	1.21E-06
fASV64	0.004913173	0.071954661	1.79E-07	1.72E-07
fASV50	0.539318177	0.125294373	1.57E-07	9.02E-07
fASV239	NA	NA	0.000336124	0.00033562
fASV320	1.35E-07	1.01E-06	1.56E-07	0.077840528
fASV71	9.46E-07	0.605055218	1.11E-06	0.008450857
fASV130	0.067340638	0.186817743	0.014450998	5.94E-07
fASV15	0.031515938	0.211046008	0.09601952	1.22E-07
fASV17	0.02627026	0.219079951	1.50E-07	1.19E-06
fASV85	7.05E-07	0.034191714	0.012526266	1.60E-07
fASV6	0.121672163	1.65E-07	0.2204757	0.198401645
fASV53	0.024545297	1.66E-07	0.01172198	0.029861225
fASV81	2.09E-07	1.12E-06	0.002988916	0.032584618
fASV114	9.58E-07	1.67E-07	9.12E-07	9.90E-07
fASV135	8.91E-07	1.49E-07	3.02E-07	9.34E-07
fASV124	1.29E-06	0.415426412	9.01E-07	7.71E-07
fASV150	1.77E-07	1.58E-07	1.36E-06	1.02E-06
fASV506	0.000370437	0.276446194	1.26E-06	NA
fASV108	0.001801565	1.04E-06	4.63E-07	0.022188857
fASV152	8.91E-07	1.22E-06	8.60E-07	7.88E-07
fASV101	0.010183172	0.2097565	1.50E-07	0.007524858
fASV20	0.152075966	0.448202269	0.02790708	0.123205384
fASV7	0.272106767	0.324290537	0.077936571	9.73E-07
fASV243	0.000336124	NA	NA	NA
fASV8	1.20E-07	0.442793188	0.225530394	0.190092847
fASV5	1.20E-06	0.345805406	1.60E-07	1.55E-07
fASV2	6.74E-07	0.131071636	0.08353138	0.163106932
fASV1	0.055398883	0.581819136	0.293341198	0.162518105
fASV485	1.88E-07	0.000336119	0.061121252	1.84E-07
fASV319	1.36E-06	1.92E-07	6.15E-07	5.55E-07
fASV371	2.01E-07	0.000336119	0.000364841	0.000336119
fASV220	9.49E-07	0.006317199	1.49E-07	1.50E-07
fASV74	1.96E-07	0.000336075	0.000334182	0.000335376
fASV375	NA	NA	NA	NA
fASV14	1.96E-07	6.77E-07	1.88E-07	1.92E-07
fASV93	2.03E-07	0.000334996	0.000328272	0.000336119
fASV400	1.95E-07	1.07E-06	0.000334001	1.89E-07
fASV170	1.17E-06	0.061616128	9.70E-07	1.82E-06
fASV288	0.05687718	0.18994452	0.101461298	0.353580323
fASV258	0.125791154	0.557337092	0.032049113	6.60E-07
fASV386	9.62E-07	NA	1.81E-07	0.135447249
fASV451	0.000332864	0.000336119	1.99E-07	0.000336119
fASV569	0.00033291	NA	NA	NA
fASV301	0.000333349	2.01E-07	1.00E-06	NA
