Pseudomonas CCD24 Acidibacter Steroidobacter PLTA13 JTB255_marine_benthic_group Pantoea KI89A_clade Acinetobacter Arenimonas Lysobacter Luteimonas Stenotrophomonas Dyella Luteibacter Dokdonella SC.I.84 A21b Nitrosospira Methylotenera MND1 TRA3.20 Ellin6067 mle1.7 Noviherbaspirillum Ralstonia Ramlibacter Variovorax Rhizobacter Burkholderia.Caballeronia.Paraburkholderia X.Aquaspirillum._arcticum_group Massilia X0319.6G20 Haliangium P3OB.42 Cystobacter Myxococcus mle1.27 BIrii41 Aetherobacter Sorangium Pajaroellobacter Peredibacter Oligoflexus Candidatus_Alysiosphaera Inquilinus Sphingobium Sphingomonas Ellin6055 Reyranella Dongia Skermanella Hyphomicrobium Pedomicrobium Nordella Devosia Rhodoplanes Pseudolabrys Phenylobacterium Caulobacter Microvirga alphaI_cluster Bosea Methylobacterium.Methylorubrum Bradyrhizobium Afipia Rhodopseudomonas Methyloligellaceae Mesorhizobium Phyllobacterium Amaricoccus Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium bacteriap25 RCP2.54 WD2101_soil_group Gemmata Singulisphaera Pirellula Rokubacteriales WX65 Nitrospira Subgroup_10 Subgroup_7 Subgroup_25 Vicinamibacteraceae Luteitalea Subgroup_11 AKAU4049 Subgroup_5 Rubrobacter MB.A2.108 Nonomuraea Streptosporangium Glycomyces Marmoricola Nocardioides Aeromicrobium Microlunatus Kribbella Catenulispora Actinospica Micromonospora Catellatospora Rhizocola Actinoplanes Dactylosporangium Amycolatopsis Saccharothrix Kibdelosporangium Lechevalieria Pseudonocardia Saccharopolyspora Umezawaea Geodermatophilus Nakamurella Blastococcus Streptomyces Kitasatospora Actinocorallia Leifsonia Agromyces Microbacterium Cellulomonas Promicromonospora Paenarthrobacter Terrabacter Phycicoccus Nocardia Mycobacterium Rhodococcus X0319.7L14 Ilumatobacter Iamia IMCC26256 Conexibacter Solirubrobacter X67.14 Gaiella Aridibacter RB41 X11.24 possible_genus_04 Nostoc_PCC.7524 Nostoc_PCC.73102 Entotheonellaceae Chryseolinea Mucilaginibacter Pedobacter Arcticibacter Niastella Flavitalea Puia Segetibacter Terrimonas Flavisolibacter Flaviaesturariibacter Chitinophaga Aurantisolimonas Bacteroides Adhaeribacter Bryobacter Candidatus_Solibacter Ellin517 Pedosphaeraceae LD29 Candidatus_Xiphinematobacter Candidatus_Udaeobacter Chthoniobacter Luteolibacter Tumebacillus Psychrobacillus Lysinibacillus Solibacillus Bacillus Lactobacillus Enterococcus Clostridium_sensu_stricto_13 Clostridium_sensu_stricto_1 Lutispora S085 Anaerolinea Gitt.GS.136 KD4.96 Herpetosiphon AKYG1722 JG30.KF.CM45 TK10 Roseisolibacter Gemmatimonas S0134_terrestrial_group Shimazuella Planifilum Desulfosporosinus Cohnella Paenibacillus Thermobacillus Hydrogenispora Herbinix
X1 24.3506273785825 0.562440575397828 12.7560561377024 26.6092416492948 0.927927258425016 0.074018260795826 36.3080030111729 0.0787425972635911 5.09959387133371 8.33047973208051 46.2585026639599 24.3432777122246 3.83667094409143 0.167703390611753 34.4076181353769 1.46420050883576 7.99512763868171 0.719134069633419 0.634707888116351 5.8743267548565 0.23080600559321 0.397062230569671 0.594248763021163 0.657180028727266 0.174178622574194 6.35806274638415 14.54109222033 24.6178339328043 125.698271720866 125.763420927573 10.5957991657106 1430.52079509167 0.0065104616905549 35.6319831161046 3.64384793677849 0.109936487037559 1.08113348723336 2.18403371711212 165.411401673141 0.45834456471988 10.6522179729214 10.5032048312567 0.0763891135101202 1.14973814338457 0.303606380454983 6.36466929971652 79.1749363294735 150.398257001812 0.261135356293584 0.29291795898749 1.08766962630764 1.17187852111434 1.05477017693719 0.192291818214213 1.67247177169777 27.5325089430458 1.26730012885294 1.05023839989183 29.871835645903 2.28511063415965 3.06736359217661 0.74840528637766 1.01643855292524 6.53177940014409 90.6400775234268 0.130340598679191 0.38588392071618 0.887168506211975 55.6780915960768 10.3558964038503 0.0652125732531271 110.858413484397 2.34924214292402 0.0570016102613371 0.320947933001048 0.0617871536607854 0.140083431452299 0.138797173629837 1.97813996830484 0.101648694854891 1.44586918818779 0.611925029723684 7.31006838250356 0.0765336512260045 2.83019441724221 0.0301296962830266 0.103894087813444 0.398853495837482 0.0793640314687126 1.32444901327114 3.1727101588029 37.3412254650497 1.93413029509798 14.2448396528842 66.0546187812518 86.0954489728812 82.2294221323196 1.6668205432876 165.228013155547 159.115040591648 76.0657797361733 9.16387438208863 12.8429186107439 0.709494440919734 6.78143450354203 37.3256014743714 706.375326961866 154.026434999754 6.80271943451499 745.100086309711 34.9979546681031 39.4137698064125 4.5406819570435 0.42514449680631 1.4666250686581 6.49355457630022 5356.56099028502 8.46872349344558 106.543518029217 16.8612882920371 10.5630551730428 2.63296176874877 0.951428244949855 14.1155430749196 1.1506492215137 15.7000241449007 3.33605582427387 64.9010448661936 76.7311797649282 5.52148247345944 0.480976512217307 0.278068396879152 2.56172554625269 0.531229046179791 31.2626857981725 10.5679405377212 13.6147652892087 13.5971128319485 0.808162368108476 13.1485303324509 0.0978260679775165 32.0836207833252 0.11877073569581 0.114619607859581 0.0613785061764738 5.23535247706131 3.172435403184 2.86584214164011 0.703006618867259 904.667598880507 0.295287451858077 5.53356300904145 0.0412345774759538 2.97223771637092 10.2466834326164 3.039985659542 39.6253058750087 0.972052378095846 3.00969348213336 0.103423768496352 2.38402986025484 0.0527550528611581 3.06209096131026 0.195791684124386 1.0425277273664 0.818407329576073 3.80122533604245 50.1279572056584 30.9262585261039 0.974465139916813 0.0623008063230872 0.0218225156332703 0.0543968463553622 4.96578888892201 15.6867834662847 30.0808883959517 0.118189682686542 0.168610068041151 0.0230038056529612 0.356327372962517 0.0545457210645047 0.185321856738166 6.86207141221842 6.96450494773503 0.142801640077537 1.975787790937 0.56982333379291 0.669172665684098 7.36249138674086 0.373282564093663 0.674276740463786 0.0201783061409872 0.234037847939884 0.0638420981834032 2.4908927318575 0.047128190405569 0.00672462438410752 0.176006929039708
X10 24.5398168683424 0.562439470567853 12.89729525348 24.0932769810381 0.927927067669464 0.0740182828777277 37.749105401689 0.0787425883079164 5.09959373706891 7.79276591756652 44.7593654815566 24.0369974417354 3.83667459451709 0.227905633813229 34.4074758697825 1.46419842932102 7.74300563255555 0.539803574787929 0.63470794405678 5.87432225859306 0.230806166471274 0.39706223869434 0.614996358615639 0.657182990372854 0.174178682826175 6.35806408364564 14.3392230784469 24.5247526876065 127.996309649973 120.665690967544 10.2408886637964 1430.5207236258 0.00651046169595669 35.6275570255714 3.64383935135816 0.109936482081931 1.08113393307826 2.18403301639571 165.058764656356 0.458344668340477 10.6522013735794 10.5032033156379 0.0763871394524575 1.14973622456289 0.30360639147316 6.36466961095236 79.174856621897 150.398081753313 0.261135339497561 0.299985412880424 1.08766945758963 1.17187876712108 1.0547702044837 0.20812144790928 1.70566834939145 27.6993853109504 1.23712165839896 1.20937761440505 21.3896402800962 2.52924577331592 4.1212797466073 0.748405375320567 1.01643816113338 6.53176805019215 82.292340782255 0.130340598794872 0.385885131594115 0.887169671124256 53.8570581997822 10.7707543138938 0.065212651105239 111.723797144744 2.34927205244746 0.0570018282321561 0.320947942023529 0.0617871912432454 0.140083509014126 0.138889167755534 1.9781403021726 0.101648722946929 1.4458699646554 0.608119298231786 7.15611627042261 0.0765337032518988 3.34171377697047 0.0301297373696777 0.103893658116271 0.39885361535997 0.0793641202528562 1.32444939337162 4.51014477383075 38.5978369931287 1.93413048936346 17.9033373733954 66.0546642460463 115.348875800047 119.22479564346 1.69752047624736 165.228107578186 140.118529538519 83.3234752701146 9.16387626153791 14.1742890741644 0.709492243755062 6.78143480601619 37.3256069262331 873.8086274159 129.201333339145 6.85423268274654 894.386126617119 35.1117874322213 39.6306030054551 4.54068189939549 0.425144416546643 2.23253553134696 6.49355084006566 5815.64615255109 8.46871265419489 139.256465157426 16.8612509370872 12.1528923092601 2.61272678669138 0.924613107717826 14.1684482075312 1.15064431812266 17.4632892803996 3.33604507729244 73.7386600361163 76.731174782109 4.34453392017309 0.480974974901641 0.278068588571231 2.56498891644671 0.542167617157356 26.316522496872 8.79286684835831 13.644542402747 10.0457001369723 1.2034061786716 13.2988276818566 0.097826131883686 32.0987118045241 0.118771489268505 0.232126746038083 0.0613786006994932 5.23534875217818 3.27415457790557 2.86584059852855 0.835030185208708 932.04895175763 0.907444404749988 5.39643574569098 0.0455993590148347 0.555743819087508 10.2466824405073 3.02082129723483 39.6253140099576 1.4065415725113 3.24936165265566 0.103423897943961 2.47358056631602 0.0527557160558854 3.68939036022215 0.195791713022458 1.0425279820059 0.826799748426538 3.76919045975501 26.0476361967315 34.8199730549556 0.974462992563387 0.062300815723258 0.0218225417608753 0.0543968756678753 4.96138891711087 15.6867795060669 30.0809045445514 0.154626548161113 0.205080036261451 0.0387770965250694 0.360789122935747 0.0545460101911131 0.176847812016849 6.86207025919985 6.96450446862577 0.142983304999558 1.97578735525945 0.569822319376615 0.653389450237186 6.98643747540578 0.37328256613441 0.48499654776947 0.0201783149649705 0.234037883367625 0.0870329532428388 2.48085314401136 0.0471282043859237 0.00672464705046438 0.176007504995342
X100 24.2193113450859 0.56243943438623 12.7138933149983 23.2772877991687 0.927927021264048 0.074018260795826 36.2686444083776 0.0787425972635911 5.09959246611365 7.90288969784517 42.1347482853589 23.9794176696381 3.8366753104403 0.167703390611753 34.4074737879756 1.46420115626602 7.64314491828586 0.533643058907071 0.634707888116351 5.87432535730352 0.23080600559321 0.397062230569671 0.63670601214161 0.657180028727266 0.174178622574194 6.3580630416142 14.2784436102794 24.6331438304697 126.882826244111 120.693535024808 10.7435249236699 1430.52066576791 0.0065104616905549 35.3309999433657 3.64384112764918 0.109936487037559 1.08113348723336 2.18403308734103 165.08918218013 0.45834456471988 10.6522038080791 10.5032021951008 0.0763871014644696 1.14973518126864 0.303606488750231 6.36466924493814 79.1747739687491 150.398020769784 0.261135356293584 0.29291795898749 1.08766952121223 1.17187852111434 1.05477017693719 0.192291818214213 1.67247177169777 27.9146730408566 1.26730012885294 1.05023839989183 20.6728345345614 2.65043315558999 2.77810486081313 0.74840528637766 1.0164381354413 6.53176560891763 79.8548189686213 0.130340598679191 0.38588392071618 0.887168506211975 52.5584850427554 9.69271232884299 0.0652125732531271 110.547897816885 2.34924214292402 0.0570016102613371 0.320947933001048 0.0617871536607854 0.140083431452299 0.138797173629837 1.97813996830484 0.101648694854891 1.44587016634943 0.611925029723684 7.35850768596715 0.0765336512260045 2.60961596940556 0.0301296962830266 0.103893214134194 0.398853495837482 0.0793640314687126 1.3244495485707 3.01953259845347 41.4846443114689 1.93413029509798 18.6491717798318 66.0546100187833 91.1578865200945 97.7736341219488 1.6668205432876 165.228008350792 98.4507630009699 65.8732813920379 9.16387556345613 13.2481184908855 0.709492175761682 6.78143402077648 37.3256039731415 636.922953152598 132.958625365687 6.90574694915188 759.998892802072 34.9353970184558 38.1895037287112 4.54068184174782 0.42514449680631 1.31220217628614 6.49354469448772 5124.01580713866 8.46871711163384 97.9023612141464 16.8612556701576 11.5170844916481 2.61103331446515 0.923686697334276 12.8588308983537 1.15064430949446 15.2946409756204 3.33604208886273 65.396649665805 76.7311473764294 4.49730813447079 0.48097491306608 0.278068396879152 2.59361004050367 0.531229046179791 22.0986977154796 9.60351001576856 13.6252643366652 8.37074407201881 0.808162368108476 12.1559402191895 0.0978260679775165 32.07651908692 0.11877073569581 0.114619607859581 0.0613785061764738 5.23534634541893 3.26699110963256 2.86584214164011 0.703006618867259 890.821036160183 0.295287451858077 5.19578822428536 0.0412345774759538 0.555743789777769 10.2466815727079 3.16906354797157 39.6252918510445 0.972052378095846 3.00969348213336 0.103423768496352 2.38402986025484 0.0527550528611581 3.17772735833396 0.195791684124386 1.0425277273664 0.812173481361735 3.77394821713409 25.492782883313 20.3192607120672 0.974461523156181 0.0623008063230872 0.0218225156332703 0.0543968463553622 4.77730560316866 15.6867806959336 30.0808883959517 0.118189682686542 0.168610068041151 0.10288533750634 0.356327372962517 0.0545457210645047 0.185321856738166 6.86207032890444 6.96450446862706 0.142801640077537 1.975787790937 0.56982204673794 0.669172665684098 6.92891762407229 0.373282564093663 0.782758593580747 0.0201783061409872 0.234037847939884 0.0638420981834032 2.35333639817822 0.047128190405569 0.00672462438410752 0.176006929039708
X101 24.3349949359852 0.562439578160383 12.9754798385466 26.8132405575091 0.927927695126798 0.0740182684335699 36.7919158758146 0.0787426104701611 5.09959313102948 7.5559173695468 43.1295093614979 24.1206932629174 3.83667620786419 0.255294828744192 34.4074734632874 1.46419987583535 7.81899943918716 0.81760825951431 0.634707937939078 5.87432786188543 0.230807276752058 0.397062246389904 1.09276569370235 0.657180028728464 0.174178682562309 6.35806295728895 14.2798356012822 24.642638341795 129.536227001539 121.764692275128 10.3825126394731 1430.52081202918 0.00651046169331402 35.7205075683026 3.64384083160142 0.109936735461005 1.08113366194242 2.18403335488935 165.428962718436 0.458344742203883 10.6522069545797 10.5032014557233 0.0763871459393718 1.14973624376072 0.303606835960192 6.36466931336072 79.1750303754877 150.398157318926 0.261135336883776 0.302596766100891 1.08766973999391 1.17187931705527 1.0547705771943 0.217178323184288 1.83438003477367 27.9245583160852 1.28436425204442 1.36392158956089 23.958193769663 2.26417905648944 5.02023415303443 0.748405778150481 1.01643816937213 6.53177245705833 82.774302944705 0.130340552033786 0.385885582980145 0.887171418608043 52.7984690858325 9.51148779920543 0.0652126833705741 111.886303845233 2.34933951739894 0.0570019871267947 0.320947939421411 0.0617872155291389 0.140083541378573 0.144712557895204 1.97814144635568 0.101648725417357 1.44587436234082 0.610474307716774 7.7875179250684 0.0765338993494119 3.63606670367082 0.0301297373610488 0.103895286738961 0.398853926202802 0.0793643393608292 1.32445161511157 9.95705233440931 39.1072741330598 1.93413063239899 19.8000309004313 66.0546183843337 84.6387894736071 87.7651265776117 1.71854082067117 165.228059580731 125.793289114621 82.4906241308351 9.16387690591964 14.2900606247771 0.709493597341018 6.7814346884266 37.3256005657274 642.628733085837 123.967928671504 6.49363876013431 757.972727140814 35.0162652161275 39.3914281947948 4.540681265269 0.425144504637986 1.32110957846915 6.49355224731224 5511.29188502074 8.46872318364296 105.555961826375 16.8612810619027 12.2053942070005 2.6256535269405 0.93020850667131 13.6312142898524 1.15064375123684 15.5753066164496 3.33603747279569 67.3980333276741 76.7311580216216 4.26088802498164 0.480974973337595 0.278068539811974 2.63238895367493 0.608396259681651 25.2830110948116 10.9204422977956 13.6482531059143 20.4713013667783 0.687513056786604 17.8505761243377 0.0978262764088694 32.1608514929997 0.118774565657589 0.759970756218195 0.0613786036061894 5.2353422357724 3.15155930418931 2.86584461062596 0.765815101174787 912.479386597903 0.473981504711007 5.50858155995962 0.0928300098611296 0.555743776795029 10.2466818525453 3.25109945896979 39.62529819826 1.69620145126104 3.25604441294763 0.103423870058334 3.40902865830354 0.0527556466136772 3.19387508817696 0.195791734974254 1.04252803350526 0.841114013475992 4.1857491753601 25.2708520890061 19.5136733341194 0.974466906315288 0.0623008101820021 0.0218225417512593 0.0543968756442494 5.27379471678064 15.6867267019899 30.0809048782733 0.285166603447267 0.280330495937201 0.0395588046618827 0.362516195186238 0.0545460643880938 0.187204001215624 6.86207270496455 6.9645047081798 0.143008638495309 1.97578762334859 0.569822439699181 0.623434389249584 7.71422773314649 0.373282330074567 0.576484059344244 0.0201783209953796 0.234037888024098 0.0894736160317883 2.63089106359784 0.0471282184562508 0.00672464704907992 0.176008300637195
X102 24.3902858974574 0.56243949039026 15.3787607326795 25.1132641033632 0.927927102224378 0.0740182684335699 37.6840442058422 0.0787426104701611 5.09959313102948 9.05248248937052 41.2715540920183 23.9304936952017 3.83667380637231 0.255294828744192 34.4074738960205 1.46420181812613 8.06228161357841 0.539371743424789 0.634707937939078 5.87432856066192 0.230806104838406 0.397062246389904 0.625735953377433 0.657180028728464 0.174178682562309 6.35806245118029 14.2113185725734 24.7498076254531 134.46397381824 122.66037211795 12.0961314318004 1430.52069727847 0.00651046169331402 35.4195243955636 3.64383905530682 0.10993647428198 1.08113366194242 2.18403306422577 166.914866622511 0.458344742203883 10.6522273165405 10.5032018323169 0.0763871459393718 1.14973624376072 0.303606402779201 6.36466969680941 79.1747715749344 150.398045058236 0.261135336883776 0.302596766100891 1.0876696348985 1.17187883417235 1.05477021154751 0.217178323184288 1.72131865224577 29.1347446258194 1.28436425204442 2.58891696338885 23.7789924493121 3.36014662078045 3.86319922758049 0.748404601424061 1.01643832592861 6.53177750262899 83.8442690711738 0.130340552033786 0.385884004226281 0.887171418608043 54.8966115464735 10.3404678929646 0.0652126833705741 111.345776572155 2.34933139947393 0.0570019871267947 0.320947939421411 0.0617872155291389 0.140083541378573 0.14271866394222 1.97814051925571 0.101648725417357 1.44587175390976 0.610474307716774 7.25468558696895 0.076533710994121 3.34931472148318 0.0301297373610488 0.103893830606878 0.398853637227257 0.0793641035428471 1.32444965234653 6.35737966619762 34.52234344235 1.93413057968901 11.4807368828635 66.0546312542094 79.3352834717645 99.5410447515731 1.71854082067117 165.227964050886 106.4853568219 71.6239138339748 9.16387438208908 14.6952605049187 0.709492302964989 6.78143628155293 37.3256248719457 722.607174880363 121.552511006452 7.06029009063719 720.010568198279 35.0588044178877 39.8909287544969 4.54068166880389 0.425144504637986 1.32110957846915 6.49355045061906 5104.97324478495 8.46871706774004 125.800957793113 16.8612531850239 10.3569624022026 2.6121590935352 0.924660197148195 15.348720931159 1.15064375123684 14.7870615650713 3.33603747279569 62.6897877313657 76.7311423936048 4.26088802498164 0.480974973337595 0.278068539811974 2.60688135827414 0.543615229927442 24.1722246605458 10.0301987390701 13.6313379739011 9.6452517926382 0.687513056786604 16.8579860110762 0.0978262764088694 32.4440316371557 0.118771729624386 0.337554678152594 0.0613786036061894 5.2353453015936 3.24611501063788 2.86585757279423 0.765815101174787 940.220757901687 0.473981504711007 5.81740422030804 0.0504937776996954 0.555743776795029 10.2466840224386 2.94131252673882 39.6253137804425 0.972052062608223 3.25604441294763 0.103423870058334 2.52016037885115 0.0527556466136772 3.15532962250239 0.195791734974254 1.0425281985707 0.825529392940145 3.91297798627646 53.7899502910005 39.2507452159345 0.974463289554656 0.0623008101820021 0.0218225417512593 0.0543968756442494 4.99831914529498 15.6867267019899 30.0809048782733 0.157374203798889 0.212156782955277 0.0395588046618827 0.379480130939244 0.0545460643880938 0.187204001215624 6.86207232580466 6.96450704383115 0.143008638495309 1.97578730464907 0.569822439699181 0.874433457857076 6.97353922192101 0.373282330074567 0.504162823932937 0.0201783209953796 0.234037888024098 0.0894736160317883 2.50057453695431 0.0471282184562508 0.00672464704907992 0.17600763263672
X103 24.1235207645779 0.562439494093842 12.6184316423644 22.3932997692155 0.927927095039319 0.0740182871091027 37.1066845992502 0.0787426069144476 5.09959320446904 7.45732874999622 40.2321526353671 23.958561164869 3.83667373458662 0.243467621657747 34.4074776102957 1.46419838071789 7.68120806740507 0.516031737436153 0.634707945311598 5.87432317010997 0.230806163931483 0.397062430327926 0.634660135339943 0.657180028728424 0.174178681741085 6.35806295592411 14.2235150251251 24.6033073769987 127.522487782145 119.877997655472 10.2920964980502 1430.52061760926 0.00651045223773252 35.2911638775075 3.64384023950105 0.109936496975848 1.08113354881292 2.18403321830934 164.996196801852 0.45834485155143 10.6522061662762 10.5032018071008 0.0763871382552945 1.14973635796864 0.303606416448223 6.36466898035458 79.1748470512498 150.398002665687 0.26113534772653 0.302399493560796 1.08766957837384 1.17187887486319 1.05477022551544 0.219390651029327 1.73475460781814 27.2604530489225 1.2801407961004 1.39020372386962 20.0754955279639 2.18125666311844 3.93429043015222 0.748405389579687 1.01643813570417 6.53176538189755 78.2148663128866 0.130340598486747 0.385883978202227 0.887169060768033 51.846605419532 9.51204104018004 0.0652127591511151 110.189427694899 2.34928538827466 0.0570019867573886 0.320947949580358 0.0617871840558531 0.140083523568907 0.139067890062439 1.97814047709182 0.10164873488154 1.44587131745302 0.611194012787797 7.2749808586237 0.0765337151017699 3.11834871312293 0.030129737321891 0.103894032484879 0.398853672763398 0.0793641021692562 1.32444949437508 4.70851966871913 35.8808403023141 1.93413048365572 15.1105887665327 66.0546079050226 68.3436861670051 85.9876020813333 1.70992377919075 165.227966151317 103.122041470798 67.4993226990981 9.1638766911248 12.3798336374786 0.70949284325955 6.78143368689741 37.3255971583194 582.226779213803 116.990032273066 6.49363598778386 696.172455412689 34.9131696608878 39.1278011749821 4.54068155350859 0.425144478260265 1.28646706854721 6.49354564378545 4964.07764644511 8.46872067505004 87.6563987140405 16.8612516615513 10.4244317750086 2.60921393959428 0.928787196626675 12.7992062349407 1.15064428920831 14.6406625373402 3.33603613699177 62.6744091762032 76.731114761459 4.27528005209905 0.480974976613427 0.278068638357481 2.5445157656293 0.539562426190445 19.874360462126 8.93113547491995 13.6263534712208 9.66683100001999 0.826405005041218 13.8475371426567 0.0978261916897473 32.096936403114 0.118771731588814 0.297175629638635 0.0613786094435209 5.23534148717825 3.23527907648541 2.86584059852528 0.769646294611091 904.734401554019 0.42789745091001 5.21781805766993 0.0475560271932407 0.555744004145557 10.246681444157 2.90595280369864 39.6252972102183 0.972051779063133 3.22506632250862 0.103423908912377 2.3636957183407 0.0527557438986434 3.39816626307786 0.195791732027436 1.04252751036079 0.824008776797168 4.03304456127527 24.6050336558407 17.6339488018933 0.974463286822695 0.0623008198795865 0.0218225417085755 0.0543968666184979 4.95722151236082 15.6867810339409 30.0809044956713 0.160870617251587 0.220399123387349 0.0476515565306759 0.376595866812071 0.0545460433381598 0.186756338073622 6.86207047800923 6.96450446862755 0.142917689789288 1.97578734371489 0.569822459506876 0.599130492319415 6.97600604942168 0.373282591860513 0.564489343240793 0.020178320988391 0.234037887636545 0.0895665365029195 2.52046809992024 0.0471282152086533 0.00672464086614319 0.176007662296605
X104 24.286615344697 0.56243949039026 12.8068285477303 23.481286707383 0.927927102224378 0.0740182684335699 37.2510995750935 0.0787426104701611 5.09959423076692 8.26856742660571 46.1656801677206 24.2033887271416 3.83667380637231 0.255294828744192 34.407476059686 1.46420052326561 7.67406537784769 0.539371743424789 0.634707937939078 5.87432390215196 0.230806104838406 0.397062246389904 0.625735953377433 0.657180028728464 0.174178682562309 6.35806291511322 14.3083843632442 24.4589195698096 131.028765700828 121.764692275128 11.4461380967797 1430.52074061159 0.00651046169331402 35.5124750812624 3.64384586443613 0.10993647428198 1.08113366194242 2.18403340333328 165.275036209036 0.458344742203883 10.6522181684132 10.5032020475133 0.0763877495530669 1.14973920587664 0.303606402779201 6.36466936813911 79.174788665537 150.398073729131 0.261135336883776 0.302596766100891 1.0876696874462 1.17187901525344 1.05477021154751 0.217178323184288 1.79198201632571 29.1028976176685 1.28436425204442 1.36392158956089 23.7192586758619 2.75127575172989 4.3452971131863 0.748404601424061 1.01643816937213 6.53176640237355 80.3347801763562 0.130340552033786 0.385884004226281 0.887169251684135 53.3782189762728 9.95361051587696 0.0652126833705741 111.805799783285 2.34929080984889 0.0570019871267947 0.320947939421411 0.0617872155291389 0.140083541378573 0.138730876036253 1.97814051925571 0.101648725417357 1.44587110180199 0.610474307716774 8.32035026316784 0.076533710994121 3.30519903191585 0.0301297373610488 0.103893830606878 0.398853637227257 0.0793641035428471 1.32444965234653 4.51924894200442 38.7336871878909 1.93413031613911 27.5076121225897 66.0546137292723 80.0584888356522 85.1744245793401 1.71854082067117 165.228007576318 109.661823102316 68.014896910565 9.16387755030191 14.5216034134294 0.709492302964989 6.78143406083138 37.3256116966124 681.88014547946 141.144232067431 6.49363876013431 735.147755594517 34.9061637527483 39.5383401241189 4.54068259116934 0.425144504637986 1.32110957846915 6.49354745613042 5178.2818317634 8.4687340859047 95.3100187456485 16.8612561506493 12.384274704239 2.6256535269405 0.924660197148195 14.9717072781893 1.15064375123684 15.3951363189917 3.33603747279569 65.3164931693062 76.7311385432238 4.26088802498164 0.480974973337595 0.278068539811974 2.54948926862236 0.592201002243098 24.3573557329235 9.36251607002592 13.6202556460304 9.64525179263819 0.687513056786604 13.9905034616542 0.0978262764088694 32.0978239374039 0.118771729624386 0.452759063079576 0.0613786036061894 5.23533978311545 3.1725716834001 2.86584059852627 0.765815101174787 889.498273790305 0.473981504711007 5.26731385656241 0.0504937776996954 0.555743776795029 10.2466823485209 3.2769150366557 39.6253031562272 1.40654169579991 3.40013929670828 0.103423870058334 2.3226340945284 0.0527556466136772 3.46369334789893 0.195791734974254 1.04252770337438 0.825529392940145 3.803869510643 26.2695753723444 19.9164707194626 0.974463691416948 0.0623008101820021 0.0218225417512593 0.0543968756442494 4.99831914529498 15.6867267019899 30.0810144162814 0.157374203798889 0.212156782955277 0.119440336515262 0.362516195186238 0.0545460643880938 0.187204001215624 6.86207032167379 6.96450518728777 0.143008638495309 1.97578730464907 0.569822725711397 0.623434389249584 6.97353922192101 0.373282330074567 0.684965912461204 0.0201783209953796 0.234037888024098 0.0894736160317883 2.51505415102581 0.0471282184562508 0.00672464704907992 0.17600763263672
