CK	D	LN	LP	
X26	8238.056624	10459.9587	9377.94972	11104.64596
X27	7947.690502	9180.021978	7333.404739	8175.709098
X28	9426.715642	8682.276833	7803.445261	10365.74907
X29	7859.6791	8591.395108	7908.328945	8137.549927
X3	10697.2749	12735.8026	12314.15668	11814.79607
X30	6246.744017	8327.948162	8358.971546	8862.548196
X31	9223.945905	7257.725921	6956.63312	9974.837291
X32	7856.974234	9579.918327	6799.968766	7658.879747
X33	6439.460938	6554.384691	7390.039791	8285.951458
X34	7936.343343	9978.369537	8851.893179	7203.416954
X35	7208.152413	8860.033273	8278.27878	7755.719803
X36	8577.081773	8708.08846	8828.798858	9194.96823
X37	7413.848484	9904.114411	8381.388073	8148.750576
X38	7466.195655	8966.396231	8916.882158	8187.053455
X39	7968.372702	8858.57158	7006.223456	7356.03157
X4	8406.790089	7463.832033	8520.568677	7723.231306
X40	9565.453963	10511.59998	8299.330917	9828.14661
X41	8549.466772	9676.090135	8990.33228	9849.859585
X42	6839.726391	11096.77233	7858.308405	8327.227085
X43	7153.506507	8627.21092	6942.29422	8061.2646
X44	8814.431732	11233.98076	8795.967219	8065.116795
X45	9365.693551	9711.640857	8348.911836	7788.775136
X46	9331.471687	8265.710966	7233.719625	9127.224633
X47	9317.031119	8406.375057	9977.39609	8554.458873
X48	8782.276174	9885.457234	10126.1127	7888.691148
X49	8369.091533	10329.93181	8993.429227	7779.62047
X5	7569.584638	7879.394354	7844.579176	7168.240769
X50	7937.825899	9272.52383	6476.172995	6751.893763
X51	8138.69937	9335.882874	8255.911343	9285.01608
X52	9024.892827	8464.83978	8715.307089	8877.861188
X53	7504.744755	7830.732916	6530.413903	6768.196132
X54	7192.498366	6970.016023	5750.450622	5365.902251
X55	8498.858765	9110.111849	7814.882703	9136.030804
X56	8355.460118	7152.198077	6714.511812	7649.059955
X57	9767.030071	8491.143793	8202.055317	13559.24297
X58	9014.936111	7067.737008	7811.644323	8835.877806
X59	8156.585285	9009.962849	7703.589603	6956.924046
X6	8437.672177	10436.60821	8408.271246	8877.424231
X60	7786.483242	7227.301363	6788.021667	7482.184867
X61	8418.349328	7991.415455	5218.242218	5967.947187
X62	8276.823225	7784.420534	7366.503765	8104.151232
X63	7665.934196	9643.114611	8986.045959	8780.434028
X64	7907.669485	9451.476594	7328.295686	8419.37342
X65	7778.203906	11324.54432	7533.21648	10238.1204
X66	10952.3011	9050.798715	7641.782225	8733.581842
X67	9908.254509	9882.514011	9901.399031	9647.027902
X68	7256.227621	7897.404519	7216.370869	7986.319002
X69	8911.970014	9455.16757	7958.789623	8699.050865
X7	7400.149305	8381.144175	7329.793902	10344.37321
X70	8083.670341	8128.689178	6725.218866	7529.581474
X71	8062.741003	7424.271944	6702.155172	7764.846514
X72	8136.601832	8717.491966	8359.898264	7133.975479
X73	8836.721895	7896.086889	6438.197588	7498.186076
X74	8134.904721	9083.295127	9141.025218	9408.468603
X75	7582.777711	8789.533114	6700.797666	7245.228708
X76	6894.121513	5864.412555	6206.437209	6137.608614
X77	7237.385287	7255.089496	7635.65641	7912.505392
X78	7868.518392	6563.35945	6454.649375	7319.622222
X79	9649.706875	8640.735292	7769.110367	10590.76832
X8	12622.6146	9949.69588	11630.8858	11088.00859
X80	8246.139605	6465.101457	8105.659446	7814.920501
X81	8504.646325	9243.962585	6768.671447	8967.080743
X82	6308.888067	7320.873471	5723.566753	7097.773217
X83	8308.456697	9429.379027	7684.77024	7656.135985
X84	7899.369044	8702.827594	8394.603245	7589.247686
X85	10361.40102	10493.53876	7464.567527	10163.87053
X86	6906.015284	7440.456501	5663.622448	6866.559672
X87	7323.750277	8421.033588	6518.837916	9513.92512
X88	6792.356441	7867.014811	6357.19387	7257.915268
X89	7105.058647	8821.060106	6868.322932	7203.341288
