X1 X10 X100 X101 X103 X104 X105 X106 X107 X108 X11 X110 X117 X119 X12 X120 X121 X122 X123 X124 X125 X126 X127 X128 X129 X13 X14 X15 X16 X17 X19 X2 X21 X23 X24 X25 X26 X27 X28 X29 X3 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X4 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50 X51 X52 X53 X54 X55 X56 X57 X58 X6 X61 X62 X63 X64 X65 X66 X67 X68 X69 X7 X70 X71 X72 X73 X74 X75 X76 X77 X78 X79 X8 X80 X81 X82 X83 X84 X85 X86 X87 X88 X89 X9 X90 X91 X92 X93 X94 X95 X96 X97 X99 X102 X109 X111 X112 X113 X114 X115 X116 X118 X18 X20 X22 X5 X59 X60 X98
X15 0.082944378209781 0.218172356209916 -0.0380283872682813 -0.0395357307890098 -0.0183400663653198 -0.00869121939455109 -0.00946886308674118 -0.0703760543158454 -0.0706251602339558 -0.0455883547576036 0.171714463505075 -0.108959456232985 -0.0698853517594719 -0.064159959101281 0.24215526314119 -0.0445403769907881 -0.0576686198983597 -0.0378109069710901 -0.0386366389361432 -0.0216606121514487 -0.047199384103948 -0.0493494930980158 -0.046289894786693 -0.0528943064150533 -0.0475462550693447 0.168157375403648 0.170650167495515 1.20070198361463 0.0435104059403799 -0.0697279457010711 -0.0100928553604568 0.149541726245458 0.0121504980115783 -0.0132765011985438 -0.00935391334133278 -0.00875143804258972 -0.00612160159345433 0.00845160004838038 -0.0133208348315072 0.00749272277518567 0.0020799760953702 -0.0149038487876437 -0.0146475224081471 -0.0247776853354723 -0.00236797253288855 -0.0213476773546035 -0.0198520309813361 -0.015178081911418 -0.00490596471307075 -0.0148034843742616 -0.00121804185120435 0.102586054932136 -0.0114671979822967 0.00254266326154565 0.0077769201356691 -0.00115276888018779 -0.0191424040354765 -0.0137900204129284 -0.0150938913315451 -0.00502741287372852 -0.00772598811532682 0.00447572518609285 0.00225629976263044 -0.00931059057297652 -0.0132318787471138 0.0111859887784942 0.00471111222755188 0.0168169378016481 0.00970853796793717 -0.00665779305661846 -0.0154274766479808 0.205076460969382 -0.0127192259881054 -0.0149216111226714 -0.0279221962727908 -0.0187672288614177 -0.0133193907392257 0.0206105682183241 -0.0175546245748221 -0.0194013297810862 0.0116238375574591 -0.0362192284612633 0.00459125256840412 0.00428597146064314 0.00124298021052892 0.0210445179481528 -0.02050100605148 -0.000175551635050315 -0.000277360140731264 -0.0197279834545712 0.0022134102219466 -0.0177736933735233 0.0478464374170241 -0.00413640793763643 0.00204488465300898 -0.0100538648689292 -0.0208855678253449 -0.0387237177005835 -0.0287615027052931 -0.038047160467911 -0.0169922950414076 0.00428394973144584 -0.024140407412796 0.13202344281 -0.027472505937136 -0.0221077031209876 -0.00997111838134987 -0.0515066781442552 -0.0141152299941293 -0.00906567252246721 -0.0157100855069647 -0.0333284445373455 -0.0389335443087052 -0.0938084732703451 -0.105020261314575 -0.107800138951476 -0.105931916770252 -0.0967519665624451 -0.0915369161156227 -0.0957028335218209 -0.121056039616499 -0.110478785719628 -0.00374390365623432 0.00250352836078631 -0.028449723182282 0.0712111284436489 -0.022789892313547 -0.0237712974262895 -0.160381127328087
X16 0.0390465722970287 0.0232695753314879 -0.0714381841869857 -0.0915743181056492 -0.0840149282532478 -0.109798040619371 -0.0116754360889177 -0.0285441668173174 -0.0298178562073146 -0.0304515238992993 0.0448253963695395 -0.149671738987696 -0.0298231993487465 -0.0892054291313257 0.0323121923635658 -0.0908226680744737 -0.103298903318116 -0.0927742143801951 -0.0751947014321074 -0.0790456623122816 -0.0942640843843488 -0.0745998798224222 -0.0759366760450163 -0.0885581869719188 -0.10114966077942 0.0332020420258441 0.0480457221515193 0.0435104059403799 1.23922819947748 -0.0300569978887017 0.187177659218445 0.0604318460369467 -0.078431056638378 -0.0536348369356852 0.104198817189192 0.0518210125962816 0.164845060943528 0.0818220296906067 0.0418492665919399 0.0334156232738858 0.0808713837434215 -0.0181163764713077 0.121557817246295 0.264574940180459 0.160346135857807 0.236689951502392 0.259105729492551 0.252155313354147 0.0130996998665008 0.00299726351094237 0.0221154567821654 -0.000309130170846228 0.0121643612974547 0.0261183361700974 0.0135807270046115 0.0196658430494764 0.00348320056279647 0.0123005391993652 0.0147410551507248 0.00282556093898 0.0211216324758478 0.0178614497469903 0.0121211829383256 -0.0160625884322493 0.0114056352141057 0.0106001205409367 0.0242443376197728 0.00240850708883202 0.0210450955850594 -0.0129999575271331 -0.00345754015733143 -0.00674126159034109 0.00267840793576363 -0.0347323910509318 -0.0104381378243465 -0.018142225723104 -0.0325899357459107 -0.00462118971564499 -0.0239526754165361 -0.0586419380943346 0.0142980076395497 0.0114248416414208 0.00950087749823873 0.0143185137498965 -0.00593747982790084 0.0364794094528148 -0.0210123591274475 0.00478995966598378 0.0167037209669858 -0.00675209228242667 0.0147422104245373 -0.0496186718988038 0.0529796078316375 0.0151732719697837 0.277910265920838 0.0073929359986956 -0.0448878255930923 -0.0460718368525718 -0.0601593902610188 -0.0295235502008732 -0.0373805674719723 0.01685000751484 -0.0274647078388257 -0.00600564098345447 -0.0292133591793661 -0.0538595376942835 -0.0426730212649344 -0.0311910435553262 -0.0627633774583561 -0.0550312741693867 -0.0367131080206544 -0.0759781214934219 -0.0860355021698917 -0.143891037595224 -0.154394931604321 -0.156373771254111 -0.148525707355154 -0.152180993731529 -0.166917377800872 -0.126858546802391 -0.130565098454668 -0.129525785241536 -0.0187111980809869 0.120862486814005 -0.0265393335065123 -0.00390853017602861 -0.0333607922043992 -0.0662346864783837 -0.203459266463265
X17 -0.0810844317916498 -0.0650620835479164 -0.0966182436174349 -0.0946233745433518 -0.113814927702387 -0.12847665220093 0.051146910320465 1.84507112143223 1.82595105084103 1.20494140531783 -0.0796274870914628 -0.184147564826675 1.84492844511507 -0.114329602190578 -0.0519397614186986 -0.11788423533512 -0.140829850782391 -0.122071236488586 -0.110322534935062 -0.0949113265437583 -0.115979188800784 -0.117104714322964 -0.113001903749353 -0.125325354029885 -0.127168015777776 -0.0566385488758107 -0.050829832093127 -0.0697279457010711 -0.0300569978887017 1.87638221904197 -0.0962160639177557 -0.0501984749487933 -0.0961223423288521 -0.115420469498074 -0.107939782674858 -0.125891582612436 -0.138127520900872 -0.00542915934572292 -0.121612303962344 0.0142899207227834 -0.103752492702931 -0.0641979387282199 -0.058706922246898 -0.0954017402816799 -0.0923287119121569 -0.0883391181732105 -0.0944999046535012 -0.107877253479178 -0.0535480469897211 -0.0711765146660444 -0.0652288762061348 -0.0946578883488058 -0.0662567810902571 -0.0469190857926184 -0.0504589891959042 -0.0648841713791551 -0.0689953576879789 -0.0601407614706258 -0.0451071832102697 -0.0688519593246849 -0.0591065025804624 -0.00836182194572887 -0.005104382992197 -0.0560525362290337 -0.0577197407650331 0.00021132068646809 -0.020477322938103 -0.0251374087221473 -0.00940691152798213 -0.0697558166820575 -0.0860329028037958 -0.0540709528039117 -0.0319278194360328 -0.0846328553393899 -0.0719815961115449 -0.0589890978781968 -0.075113399036812 -0.0391529019258686 -0.0899111570280278 -0.101053628642874 -0.0457924049966129 -0.114816405697799 -0.0586744301706172 0.0182552537114409 -0.040413305666904 -0.0103845620007994 -0.0450746911339934 -0.050103020449152 -0.0319486143648449 -0.0198048091638142 -0.00410406027059474 -0.0894782181628115 -0.0679896918249536 -0.0143286668329591 -0.061239426876419 -0.0100189178357787 -0.0977688963452697 -0.0849440572254885 -0.092623306737053 -0.0468981464545719 -0.0739241890451279 -0.0224506750372288 -0.0593511318125176 -0.0930705421158349 -0.0666697914820279 -0.0739166797652854 -0.0998387138086304 -0.0882077057758362 -0.0799889433888671 -0.0662211120109756 -0.0675563197320488 -0.0888445504708277 -0.0929407182199638 -0.170039794126334 -0.181139809428158 -0.179020315190407 -0.185125215299495 -0.193363184113749 -0.194090717803861 -0.158968516260854 0.653787557647361 0.375730333118765 -0.0438353711402347 -0.0688097918301394 -0.10250147556172 -0.113272093414727 -0.0981270312304335 -0.0995368985223302 -0.22962665178477
X19 -0.020219841284773 -0.0251548822387252 -0.1399444778062 -0.16239058173419 -0.143132311511889 -0.154198679463628 -0.0517169379800645 -0.0965847406765617 -0.0986408392632737 -0.0853960581087956 -0.0186324950517917 -0.21728385066771 -0.0977706292560012 -0.0637108464025377 -0.0337351009230947 -0.0725560560200855 -0.0965635125200595 -0.0683601014944877 -0.0338283892843074 -0.0499370942463022 -0.0621376522738982 -0.055513600990541 -0.0521373132424535 -0.0529854286378663 -0.0617952579945675 -0.023568113642649 -0.0215596701011398 -0.0100928553604568 0.187177659218445 -0.0962160639177557 1.37998950586241 0.00908266837426416 -0.115771383921839 0.0323101706343782 0.398208784713776 0.297265723553532 0.612002314329388 0.105230187894799 0.285002636330256 -0.0593267266529995 0.266666707846451 -0.0304009806695391 0.315736097028438 0.534106677122008 0.512030838454329 0.473621305247587 0.538082263165847 0.494209584458754 0.0368059187170756 0.00976991188980057 0.0399536066574209 -0.0131712268714116 0.0190860399994958 0.0391130005418601 0.0404165826420373 0.0205890512433821 0.0131060538725364 0.041334592103739 0.0334920157554318 0.0252463932520952 0.0384009186391311 -0.0325562883958218 -0.0584342776246314 -0.0333955948283124 -0.0341499886348167 -0.0517214146661305 -0.0457895168120548 -0.0342425549498935 -0.0358740904066094 -0.0241109479302933 -0.0241437288250297 -0.0532283249591674 -0.0690134088414765 -0.0241035830596768 -0.021344211533128 -0.0375243990629486 -0.03148043964803 -0.0169057939138986 -0.0496313799108608 -0.00300597250171253 0.00631665402324432 0.0466622817483237 -0.0165131452232652 -0.029020284041671 -0.0388441549966432 -0.049705606254002 -0.0414936311007589 -0.0203671386972217 -0.0306588955505508 -0.0348339107381125 -0.0627059025856497 -0.0362141741382842 0.082032289526419 -0.0513397410768082 0.273766443126493 -0.0393735592260889 -0.0449705720806895 -0.0502529172277008 -0.0695565319475644 -0.0936707068669393 -0.0620905748656058 -0.0447077472859228 -0.115549860166247 -0.0646386756917335 -0.116981822070021 -0.100812320823069 -0.03837800200901 -0.123840249530245 -0.12583006428136 -0.123705226902168 -0.127462177374981 -0.126991980928966 -0.1445940217166 -0.208746088296351 -0.219864732388579 -0.226165451410685 -0.215467182580845 -0.216644839834295 -0.221265790717572 -0.200189697134582 -0.198102694973112 -0.191791434077374 -0.0537042977742958 0.142761712995967 0.06454722021339 -0.0128213233122303 -0.0438384037340158 -0.037740868495549 -0.267587794338897
X2 0.110800918269929 0.133622775008881 -0.0478020038119392 -0.038933111081022 -0.0307217135646893 -0.0397202857822523 -0.0146039108213191 -0.0487042726678061 -0.0495867574594467 -0.0359507717066121 0.137630275492092 -0.115528920828202 -0.0507098280247541 -0.0678047036040231 0.139312209769323 -0.0624920325191335 -0.0708326762944407 -0.0571597217792759 -0.0648408486107889 -0.0483491703764037 -0.0631763878501193 -0.0584152156065453 -0.0589509738420372 -0.0697282345195298 -0.0559227123331608 0.161718312341219 0.183715447979731 0.149541726245458 0.0604318460369467 -0.0501984749487933 0.00908266837426416 1.39946554520043 -0.0309127669731879 -0.0325135432643602 -0.00174686844374497 0.000364538877272176 0.0129607781892727 0.0181450694705532 -0.0238582317814872 0.0294253074887976 0.00700447517571145 0.00423441736630163 0.014866979997441 -0.0020440626347293 0.0278730526982025 0.016046803389306 0.0134068582942304 0.0104057457202017 0.00467573196671558 -0.00850045480450329 -0.00449021054598497 0.0928310671788774 0.000852930885989021 0.0199298231180579 0.00713141088700981 -0.00265520248716222 -0.0155778066542176 -0.00374260397318144 0.000318616742804836 -0.00105298210371332 0.00519026204569563 -0.0108306421057714 -0.00898899122244884 0.00448121273674108 -0.00523362925116843 0.0153467074525075 0.0138270891473853 0.00732275311396002 0.00524412668768732 -0.0155931140323805 -0.0127384324154289 0.114658810793032 0.0053385703227194 -0.0212116438619419 -0.0340818274792499 -0.0203069200491887 -0.02171447679345 0.00388841285628283 -0.0150518682462384 -0.0218724604887554 0.0214104509316237 -0.023209834348261 0.00491444042042157 0.00727307633956526 -0.00867966665631419 0.0256709563820928 -0.0244624399909774 0.00459991712207763 -0.00921268111645944 -0.00161430077252819 0.000357029597402054 -0.0348497957531804 0.0784414096656924 -0.00986757696493478 0.0520883140771002 -0.00784916918672788 -0.0160542126970254 -0.0315451349821101 -0.029556042277157 -0.0325079113044674 -0.017861349774859 0.00973005494290694 -0.0329266980653448 0.0757151078523541 -0.0246158025909979 -0.0386621993695001 -0.0222037352575406 -0.0417386935604864 -0.0290303926876439 -0.0132692807371636 -0.0203235271104005 -0.03615352226258 -0.0378465760503702 -0.106823499343253 -0.109726846869997 -0.105632700850066 -0.113041616287008 -0.106339295202133 -0.112357405365263 -0.105960798615835 -0.114920669160325 -0.108590779474177 -0.0159206341612268 -0.00142064799792261 -0.0231153907132205 0.0836802876351246 -0.0243109547109266 -0.0260933978107805 -0.161827674563857
X21 0.00845044477456136 -0.0185224552201391 0.0841790771082425 0.0918743560440941 0.136505038788361 0.14095645323809 -0.0577520884320866 -0.0983725269178488 -0.0976715645256665 -0.100764232550179 0.002549017267566 0.0436688228633725 -0.0985338320254042 -0.00644536708239049 0.00376523178486288 0.00894547960777051 0.0173707471906102 0.0163828436626062 0.0110862020020227 0.00758918813942038 -0.012416833064911 0.012128114581256 0.00894706810927314 -0.00380484435040531 -0.00771530183246351 -0.00628001851645269 -0.0170695539783334 0.0121504980115783 -0.078431056638378 -0.0961223423288521 -0.115771383921839 -0.0309127669731879 1.57417717224402 0.0931151201301283 -0.0620335332205917 0.0313030606790672 -0.0822176110029122 -0.0670110304875267 -0.0132623490942162 -0.048707738489266 0.0159982818887232 0.0129487922233588 -0.091656342547086 -0.139696093934215 -0.107636667705508 -0.114638060301346 -0.141998410254484 -0.13190348317876 -0.0670490101144688 -0.06269550512124 -0.070943004944537 0.0172687942757143 -0.0739828191916466 -0.0744102705062041 -0.0814151289235169 -0.0740446263411878 -0.0679472355119492 -0.0658735189994376 -0.0685559204075147 -0.0679528674718368 -0.0677080938305596 -0.0551710623019899 -0.0627183217792435 -0.0246394857043755 -0.0479719734731625 -0.049466753391066 -0.052811993155161 -0.0421964708129027 -0.0550611668795542 -0.0174598921213214 -0.0327682811423623 0.061097139349853 -0.0335808718677026 -0.00379762388901 -0.0195925275988287 -0.0253405925057887 -0.0221468380217462 -0.0493193115693943 0.00606928101586458 -0.017051502824847 -0.0500534880839897 0.0727431659423387 -0.0548319894348941 -0.04869170906497 -0.0306282807942407 -0.0357893221898372 -0.0430765006476609 -0.0500608529546082 -0.0281620600003228 -0.0282201125099286 -0.0343523059630951 -0.00638890307428787 -0.024020836572093 -0.0418571091273522 -0.0875756265853499 -0.0393357240083762 0.00162061034146001 0.00487025119668898 0.00654265446489844 -0.0334618786639195 0.0252417721568004 -0.0287795538587764 0.111852361858204 -0.00392687014797139 0.122119280324329 0.141809622956486 0.00649933169652984 0.0994822673970802 0.132346919480476 0.108559109416159 0.149269081623181 0.119709667947748 0.0932962093019086 0.0623033896304208 0.0518553819925121 0.0536954443742987 0.0449266272383025 0.0718411859049351 0.077018978770963 0.139879449216497 -0.030834208353217 -0.032905903136539 -0.0275302696282955 -0.0583727592935531 -0.0106566289861407 0.0220337211592078 -0.0117963066126621 -0.00929412792099781 0.023580777217599
X23 -0.00516590132327682 -0.0222096560358901 0.020767974276745 0.00215940117072224 0.0258699522981247 -0.0132327452024935 -0.0434997640946172 -0.115826403837676 -0.114585206523953 -0.105941736597756 -0.00598166905162872 -0.0261319550746299 -0.116639716609158 0.0747774587356425 -0.0111737584312323 0.069248173808933 0.0376215420362022 0.0551320273733478 0.0519963253989313 0.0578509643160935 0.0760898497987065 0.0647930047192665 0.0540486693457141 0.0793926332497997 0.0811266992583149 -0.00985544658980352 -0.0340577111381915 -0.0132765011985438 -0.0536348369356852 -0.115420469498074 0.0323101706343782 -0.0325135432643602 0.0931151201301283 1.52263390857898 0.0681271249727944 0.175584341994083 0.0469929788801865 -0.0534479713947841 0.124796916227884 -0.066124357828281 0.0532385335772554 0.0136393571511472 -0.0132278352887492 -0.00215843474321978 0.0184070278099561 -0.00323659403865709 0.00787150817994531 -0.0154722435086301 -0.06568780873237 -0.0703320095013348 -0.0652599241901296 -0.0105613188957422 -0.0733481406350663 -0.0748374330023125 -0.0687089941890719 -0.0695724169626284 -0.0655055642867652 -0.060581642843373 -0.0652759536144147 -0.0685849466623096 -0.0558588834544227 -0.0693276433213621 -0.0823890247564057 -0.0360762633256566 -0.0436115368370026 -0.079811753266233 -0.0473152003047174 -0.059799378055894 -0.0769114383332853 -0.0316909883022906 -0.0111016982265056 -0.00328266058235759 -0.0653416598131218 0.00754860914637453 -0.00215468010328155 -0.0215390195815464 0.0171053230297404 -0.0119486583480756 0.00616372465089562 0.111190389957545 -0.0478539911339724 0.0689814499650152 -0.0552405231405962 -0.0558438648947212 -0.0185368961429341 -0.0660784356938113 -0.012523984712006 -0.0516057428745796 -0.0239879112681302 -0.0163709021337969 -0.0690191852105914 0.0473191993259971 0.00232157273364852 -0.0544302429628954 -0.0372207064566911 -0.0350498025338133 0.0375382179117118 0.0275800463748125 0.0161377812028716 -0.0551444910040463 0.000783470047370596 -0.039154490427378 -0.0016701871437089 -0.0170402389050562 0.00459154138686893 0.0194756560963319 0.026638353799733 0.012244941646611 0.044029123886954 0.00954838813420483 0.0334179338215305 0.0343911076082773 0.0222286736168579 -0.0197365035990207 -0.0265518971093342 -0.03264769943707 -0.0258428478003924 -0.0249713381100672 -0.0442717758269172 -0.0171413253645914 -0.0869055677679308 -0.0795138370290939 -0.0412956460493189 -0.0336510547524558 0.0834945773680406 -0.0046414070075757 0.0267293316133045 0.0505987328914025 -0.0644762153103691
X24 -0.0103714207610651 -0.0212117882711754 -0.100029189580216 -0.121096763018781 -0.100944310857365 -0.116816906731771 -0.0552253601716759 -0.110860603718182 -0.110327300439581 -0.0992434589712606 -0.037844987548858 -0.160304590437293 -0.108395249379626 0.00943820389333135 -0.0204217253853821 0.0126085640824555 -0.0312199254009109 -0.0207138652533839 -0.00138324600791057 -0.0089972225484507 0.0162274593333932 0.00295596247176995 0.000892643423667648 0.0204430535139867 0.0116518529476705 -0.0292002179396236 -0.0357423891907526 -0.00935391334133279 0.104198817189192 -0.107939782674858 0.398208784713776 -0.00174686844374496 -0.0620335332205917 0.0681271249727944 1.2700485945308 0.217584177424731 0.357601343058547 0.0510700846112343 0.17355900257295 -0.0536884127592144 0.128174070431367 -0.00179336821509858 0.177187573242157 0.292839003081772 0.291236205061401 0.251522656526776 0.29251133854368 0.278034891084507 0.00837217497304008 -0.0123114143285488 0.00913537774243392 -0.032663151224451 0.00805158648712598 0.0228438569276542 0.0114426039764694 0.00478562738914532 0.000115577368379357 0.00397765775910616 -0.00125688793349159 0.00616430228782133 0.000187059936187651 -0.0347979528403882 -0.045418962733272 -0.0204734238889514 -0.0195884841404397 -0.0439594186669934 -0.030166171264992 -0.0307279231614802 -0.0291739354601538 -0.0159950049136049 0.0172246050519743 -0.0515393146297517 -0.0426039936540312 0.00498837794508964 0.0177327811249365 -0.00863735475254627 0.0135950235181547 0.00853492417291213 -0.0123613799213973 0.0828665416359561 -0.0172549754269381 0.033299229436197 -0.0137622938411655 -0.0394027298901141 -0.0196440816931762 -0.0428936785651556 -0.0197227847223916 -0.0135924685891664 -0.00283369229282534 0.00452251377592239 -0.0519446713324476 0.0274528218450492 0.044600840020172 -0.0474897910612402 0.153865338528507 -0.016745788489396 -0.0192690509283452 -0.012684856591869 -0.0317835546173729 -0.0701114966103493 -0.0435611380164681 -0.043838403734009 -0.0879854599740895 -0.0642350518997606 -0.0816492162819275 -0.0897902865042934 -0.0166071556306235 -0.0821365974260585 -0.110635180913454 -0.0956751069500773 -0.0866899647906861 -0.110045991263644 -0.104380672844263 -0.149140168619829 -0.163388449498903 -0.168217494079573 -0.162269566801203 -0.159516549280694 -0.166168038317345 -0.142539800449844 -0.162229854263533 -0.158042275473152 -0.0356778382659029 0.0707924860919995 0.0848091345695269 -0.0288855502320513 0.00734730268269994 0.0394878868974708 -0.201294138909512
X25 0.0103315193770675 -0.0136421453635511 -0.052631192801841 -0.073139902528454 -0.0339860841611604 -0.0411776637101277 -0.0313741544562951 -0.126316145742437 -0.12583872883503 -0.118722819721485 -0.0210354646039069 -0.107709161137908 -0.124819488504573 0.00432164053993192 -0.0184407195971317 0.0111432436470331 -0.0189371985226434 -0.00973515370297505 0.0112720566783311 0.0106252477465842 -0.00291658318964242 0.015257318140417 0.00795930899050274 0.0104457470763298 0.010614994691417 -0.0218541205168189 -0.0118166683138197 -0.00875143804258975 0.0518210125962815 -0.125891582612436 0.297265723553532 0.000364538877272182 0.0313030606790672 0.175584341994083 0.217584177424731 1.40351795695342 0.295517938668352 0.00610653859664948 0.272838180609606 -0.0695165305914339 0.130471765656306 -0.0151624857148191 0.123058662351761 0.198583677674188 0.21607538981171 0.159372384434148 0.19626273256352 0.187207263110158 -0.0228805813086475 -0.0386647987356045 -0.0134736197946352 0.0152005653138651 -0.0396876492967483 -0.0386806837506536 -0.02692635023726 -0.0331548646454193 -0.0391848163652355 -0.0209413097873105 -0.030330075738648 -0.0437545019726169 -0.0211551798538205 -0.0521908890659797 -0.0732812791625599 -0.0289431695139863 -0.0506363237277551 -0.0757151522894279 -0.0639338142503944 -0.0350061909469796 -0.0664996774115579 -0.0354371080830123 -0.0163567500294571 -0.00948778069559692 -0.0551534443761636 -0.00860428503935085 -0.0154759981485524 -0.0253410257334716 0.0105835134797505 -0.00991985310546817 -0.0210732998215931 0.0640578173400626 -0.0276062288821705 0.0948178493361951 -0.0385508598547943 -0.0414269140374831 -0.0215378643077362 -0.076847609454544 -0.0441201461376447 -0.0441932172069468 -0.0409232146505931 -0.0410185247409874 -0.0875938221480515 0.0316506536906048 0.0135716292232491 -0.0657955380163896 0.0948743133443006 -0.0328347093871846 -0.00415474790957711 0.00449724216104468 -0.0250708360680946 -0.0837786747564082 -0.0192628413315396 -0.0719987808096638 -0.0391530463351124 -0.0304174433215421 -0.0368406213688793 -0.0486515632996208 0.0034624056339684 -0.0586952250994375 -0.0206890268661826 -0.0468054357302547 -0.0323434291938996 -0.0384119381775497 -0.0433277727041955 -0.0926140645464661 -0.099559859589565 -0.116534875509694 -0.105650318775867 -0.0973272929263683 -0.100849145176175 -0.0883981815474137 -0.139626777504825 -0.133110599914706 -0.0388756362083178 0.0308400846944414 0.064323819137842 0.00599389939890431 -0.00427070851957923 0.0317074065171656 -0.146314224439236
X26 -0.015503435901853 -0.040371282581597 -0.115518812182266 -0.129675104383193 -0.120979358316504 -0.140559083480101 -0.0564825869096955 -0.136819606523864 -0.138279583817842 -0.109181702034719 -0.0305515994942292 -0.196397655219404 -0.137726063247334 -0.041390234093583 -0.0345328174979674 -0.037269805594178 -0.0889782734158506 -0.054385187283801 -0.0224801345197236 -0.0373407105250685 -0.0456292225690913 -0.0452644448594428 -0.0271527839065853 -0.0351543548148082 -0.0499812834700371 -0.00583018377156857 -0.0320443576829301 -0.00612160159345432 0.164845060943528 -0.138127520900872 0.612002314329388 0.0129607781892727 -0.0822176110029123 0.0469929788801864 0.357601343058547 0.295517938668352 1.2991658271504 0.0909265982814423 0.316041522545444 -0.0482951613251889 0.228592781685298 -0.022908885517331 0.290217975595519 0.465071701319527 0.468684964610589 0.412429050202651 0.46193108943136 0.429645518351791 0.0232474807196207 -0.00287571537815429 0.0173788341073792 -0.00500849526487519 0.00165281359927862 0.020822849783331 0.0351293275812664 0.0100112197096039 0.00237919201556931 0.00586869659832349 0.0128546374067729 0.0141283267967726 0.0192538435223013 -0.0327951412587437 -0.0521344250578912 -0.0206688095742821 -0.0267137798537995 -0.0595049276402235 -0.0475559304876178 -0.0357854231406792 -0.0306547076829455 -0.0245733462779967 -0.00957269332159858 -0.0471520178771968 -0.0479968118603688 -0.0226099584155981 -0.0229429660951088 -0.0186873705583927 -0.0308437393622536 -0.0151513662042551 -0.0487525053499197 -0.00134468874404688 -0.00103839677169448 0.0524964145551156 -0.00943088345980857 -0.0372508879853171 -0.0321530978315464 -0.0428468899753234 -0.0371311727353966 -0.0259710831947584 -0.0274327933994632 -0.0344766423083068 -0.0540960800095642 -0.0228540100107291 0.0534776752586332 -0.0330056899130043 0.240722290372786 -0.0324403277858189 -0.044352500585311 -0.0435246024818144 -0.0568483754839328 -0.0874639982521845 -0.0489166986420284 -0.0390599023831117 -0.125345282503321 -0.059829126356825 -0.0851046402869099 -0.102671878450618 -0.0412435143180436 -0.11709330599395 -0.104589921815469 -0.100043341684549 -0.0935917150192893 -0.111359104372859 -0.101856255131497 -0.181004497981609 -0.185379519949788 -0.2005475432013 -0.193966237049406 -0.194044795669377 -0.204477929156811 -0.170100879229713 -0.20510379875048 -0.190651756450853 -0.0438463462415569 0.126762903456396 0.0814841120973524 -0.0119610775416891 -0.0345765734940061 -0.0196676203973182 -0.24547209872432
X27 -0.00286762846139159 -0.000164865352194913 -0.0797274182771548 -0.0941445135436562 -0.079450296968835 -0.0791531027778306 0.0132318343100304 -0.0069341923188035 -0.0064754042017937 0.00907934696202432 0.00466230190852841 -0.15634026831324 -0.00558656540412434 -0.0876214043105874 0.00708938780168713 -0.080743914832284 -0.0962007565395941 -0.0780196347481135 -0.0677426076360292 -0.0597270290327091 -0.0758768906246662 -0.0720657866914077 -0.0726388025076613 -0.0738036073398341 -0.0865627402609147 0.0170887159685484 0.0245553950966418 0.0084516000483804 0.0818220296906067 -0.00542915934572292 0.105230187894799 0.0181450694705532 -0.0670110304875267 -0.0534479713947841 0.0510700846112343 0.00610653859664946 0.0909265982814423 1.20349933476815 0.016999037838013 0.127361190887539 0.0105482776281189 0.0129011371781531 0.0765884948626264 0.123443801762542 0.0912525299087997 0.140994432865036 0.113671340492708 0.120785661104757 0.0396649326108541 0.033306883125281 0.0442097798310756 -0.0145036908171636 0.0392698289633522 0.0329556798830448 0.0516585522148923 0.0440701361076738 0.0271795995858672 0.0274649522201677 0.0385305981257841 0.0354451505626587 0.0400118035762566 0.0337523855933288 0.0374569155164036 0.0110987656048517 0.034766716010058 0.0347436105335679 0.0352359015914228 0.0288060807196006 0.0552295036021804 0.0108827293999278 0.0213752150800262 -0.0213270268350069 0.0273248752691337 -0.0192512885932994 -0.0178704475562098 0.00588949152714135 -0.026684031552852 0.0259864905450079 -0.0370853950101684 -0.0530713521284465 0.0353118608453162 -0.0238016233641494 0.0400526713877504 0.0509991796803488 0.0129899488533159 0.146818312616646 0.00963257871409437 0.0330690411269415 0.0183250033685123 0.00828191920561655 0.040133829373822 -0.0324982358862025 0.0238447572861867 0.03609398122358 0.0944545157188213 0.034274858179844 -0.0352747921108645 -0.037762818698207 -0.0576252971299816 -0.000983665674325662 -0.00874753899343291 0.0258110333331371 -0.0361451465273677 -0.0113701549811647 -0.0278528798434089 -0.0300513659288174 -0.0368602610238745 -0.0567491663443721 -0.0580869734315559 -0.0345762846755422 -0.0345888482783694 -0.0450537517959497 -0.0877301444591911 -0.136010481619984 -0.156480778491976 -0.157826239268233 -0.155492297327064 -0.152944196500927 -0.152479487605581 -0.12883262094766 -0.120747148278045 -0.115497728434978 0.00166927625125328 0.0469253953615363 -0.0371757951868146 -0.0178609165471734 -0.0288706760815797 -0.035962324444854 -0.211040606518305
