CK	D	LN	LP	
X21	3.480191245	2.373713269	3.803943026	2.817869255
X22	3.797332543	3.167308447	3.377626503	3.020574095
X23	3.744922651	2.450753926	5.259519143	4.28555617
X24	2.948000666	2.90344948	3.971312118	4.176624757
X25	3.576888327	2.196372155	2.745871698	2.316576039
X26	3.618840255	3.06217426	2.610072992	3.685670626
X27	5.663656379	3.183578102	4.750040282	5.540355903
X28	3.659762843	3.596378833	3.085636937	3.750578112
X29	4.720483289	3.378904523	3.721164193	3.86484267
X3	3.026951127	2.455042499	3.398071785	2.892236267
X30	4.143177092	3.271005742	4.214156898	3.242450733
X31	3.777619593	3.764152025	5.628489129	4.147629165
X32	4.399501358	2.418625567	3.898981787	2.861728969
X33	4.173372403	3.599252438	3.467726858	3.48330092
X34	4.183217426	2.384466999	3.407178414	3.465499042
X35	5.200227319	2.862565852	5.725539846	4.4799087
X36	5.61541811	3.633374666	5.51680158	4.241871714
X37	6.177341105	3.76316897	5.590715027	4.498729929
X38	5.255912399	2.896925983	4.841709579	4.557979412
X39	5.415759944	4.639190745	5.502824963	7.279814889
X4	5.205511614	3.724256382	7.9266353	5.753917682
X40	4.641979582	3.410723186	3.674581004	3.816383149
X41	3.707947305	3.681875961	4.667397918	4.002149882
X42	5.021030167	4.097202145	6.972831359	7.623685673
X43	4.521649773	3.430782797	4.933410238	4.072002272
X44	5.764351042	4.897031965	5.0168811	6.737167174
X45	5.354430655	3.444796637	5.120356268	5.987155486
X46	5.018249984	3.644050913	6.098967854	4.955645561
X47	5.283074407	3.36072201	6.177530684	4.941738293
X48	5.249362763	3.547808225	4.221086948	5.378627535
X49	5.874429708	3.569720582	5.379403343	5.460481887
X5	5.298396408	3.224763648	4.154131265	5.381323282
X50	4.559301766	3.030242702	5.02257263	4.206974963
X51	5.371510468	3.264551119	5.28485181	4.194915747
X52	4.412591232	3.66295403	4.801903378	4.667688791
X53	6.175449308	4.222329802	5.627751535	4.801793782
X54	4.093033372	3.30734547	5.21009731	5.002520676
X55	5.371073549	3.022016094	6.996493679	3.821884865
X56	5.78845153	5.030023857	6.379960334	4.061557989
X57	4.437917925	3.594945142	3.962444762	5.076567644
X58	5.752247154	3.468448877	5.223556243	4.868381611
X59	4.989948592	2.032892283	4.239605508	5.549680098
X6	4.16400931	3.31743073	4.22833486	3.979629679
X60	3.735432091	3.90452818	4.463576756	2.712416204
X61	4.580611668	2.741996552	4.779010592	3.887956418
X62	6.053540774	2.825757826	6.216662815	4.322451959
X63	5.141228658	3.283345005	4.270847706	4.538787559
X64	4.301467821	4.245693764	5.34456907	7.330914055
X65	4.529239944	3.106742647	4.595672909	3.748331024
X66	4.143835297	2.787758439	3.63129143	3.618981015
X67	4.720352544	3.721157191	6.660478982	5.754553488
X68	3.463656021	2.282805558	3.287794917	2.574135696
X69	3.618636404	2.549050936	3.593573152	4.071914767
X7	3.785341957	2.311725436	4.241205092	2.987862437
X70	4.325257685	2.058349547	4.038611054	4.115929446
X71	5.20846328	3.960547886	5.779056495	4.116821314
X72	4.495522896	3.324550579	3.323389884	2.677428199
X73	6.203675677	3.487050306	6.297081496	3.100916516
X74	5.441820862	2.926658428	4.413629916	4.131513135
X75	4.148332914	3.003493234	4.246991185	4.290431017
X76	5.601696902	4.06258321	5.299037988	4.733372782
X77	5.709160413	2.731179359	5.282904796	3.282550352
X78	5.399555924	4.015007082	5.31617729	6.047723636
X79	3.754121962	2.292654153	4.422384694	3.893103824
X8	4.302233711	3.480244408	3.008442466	3.495326762
X80	5.005336591	3.66469309	4.295281287	4.889637525
X81	4.702511299	3.39073532	5.254594796	5.426973793
X82	5.804057544	3.919867405	4.097054945	5.19357402
X83	4.416335508	3.769335836	4.730493381	4.997448932
X84	6.29675325	3.687221623	6.116356925	5.255117386
X85	5.613779121	3.759202982	6.834564275	5.35429163
X86	6.057412437	2.985423578	3.690856561	4.55612082
X87	5.952589257	3.478948295	6.432148989	3.848417883
X88	4.775755595	3.349645674	4.628815394	5.051768527
X89	7.744121884	3.215572894	7.577054537	4.778104025
X9	3.705976971	2.848604066	3.643325594	3.707333315
X90	5.13911508	3.662505927	4.886511512	5.45926389
X91	3.516482617	3.314744025	3.90247024	2.987798604
X92	6.844935111	3.227323058	7.289142495	4.732935843
