CK	D	LN	LP	
X79	7.353699909	7.571429906	8.263859497	9.629064043
X8	11.37162683	12.23760131	8.812289685	9.498752553
X80	9.020444607	9.445198093	8.99210653	9.200309956
X81	9.146779137	11.03934929	9.786154888	11.51961473
X82	9.288240719	11.84258275	8.478545427	9.043168782
X83	8.788561173	9.980607857	8.874485038	10.99456014
X84	9.881675976	10.60726691	10.99551874	8.44729103
X85	10.91549607	10.9180742	10.59700811	9.758733982
X86	9.962222471	10.06220825	8.70848777	8.336452269
X87	9.393182155	10.46261187	9.979587929	8.69537912
X88	10.06915206	12.09481986	10.95722153	11.30970746
X89	11.47280169	10.82905496	11.27245577	11.14060546
X9	11.38500071	9.47732763	9.728822072	8.269937388
X90	11.62426474	11.8765326	10.36560317	10.61436848
X91	8.366804046	9.578886096	10.49517713	9.308127352
X92	10.66463371	11.20805859	11.26151051	8.602914354
X93	10.40539661	10.07067452	10.14893188	8.997924546
X94	8.74662558	10.40283772	10.23061337	10.93485526
X95	12.13669803	14.17108041	10.57136198	11.06733803
X96	10.15825448	12.52264868	9.433906959	13.18219118
X97	9.942921352	10.82389915	9.09491367	9.945131687
X98	10.53439194	11.90235068	10.26394029	11.04012145
X99	9.747278289	12.35683684	8.867125957	13.05340739
