CK	D	LN	LP	
ASV79	3.94E-07	1.36E-07	1.33E-06	3.50E-07
ASV56	1.25E-07	7.66E-07	0.258724855	0.121560313
ASV824	1.93E-07	0.006787611	1.82E-07	1.01E-06
ASV10	0.304857335	0.074846588	0.293872536	7.33E-07
ASV111	1.71E-07	1.54E-07	0.058356994	5.50E-07
ASV49	0.015758129	0.238081783	0.366418081	1.82E-06
ASV7	0.161177816	0.220654795	0.429003802	3.76E-07
ASV37	0.078075128	1.58E-07	0.420766686	0.283663304
ASV1589	1.99E-07	NA	2.00E-07	2.00E-07
ASV2507	0.270912727	1.26E-07	0.027862131	0.057981818
ASV1107	1.45E-06	1.72E-07	0.085577613	1.82E-06
ASV2234	0.396662385	0.29156592	0.093070662	1.02E-06
ASV443	1.69E-07	7.34E-07	3.21E-07	8.75E-07
ASV1324	1.58E-07	0.179111147	1.59E-07	1.47E-07
ASV789	5.89E-07	1.38E-07	0.020314445	0.016953433
ASV43	9.65E-07	1.49E-07	8.57E-07	0.22013518
ASV631	0.132925043	0.206657668	1.34E-07	8.88E-07
ASV931	9.71E-07	1.82E-07	2.01E-07	1.96E-07
ASV278	9.26E-07	9.04E-07	0.007575596	4.56E-07
ASV498	2.20E-07	3.88E-07	1.39E-07	1.56E-07
ASV609	0.115411647	0.033757413	0.036364147	4.88E-07
ASV1340	0.0073527	1.36E-07	6.10E-07	9.47E-07
ASV627	0.149614271	1.52E-07	2.20E-07	0.04311224
ASV685	0.097369151	1.21E-07	0.048930533	1.45E-07
ASV1038	0.174727318	3.34E-07	0.068306061	1.60E-07
ASV155	0.245519659	1.82E-06	0.110678843	0.027464775
ASV336	1.36E-07	1.53E-07	0.03280767	4.95E-07
ASV792	0.286129769	0.058240857	1.38E-07	8.85E-07
ASV1378	1.62E-07	1.55E-07	1.73E-06	0.041815479
ASV2341	0.008725259	1.57E-07	1.59E-07	1.76E-07
ASV902	4.06E-07	2.10E-07	8.59E-07	6.04E-07
ASV290	0.08932648	1.64E-07	0.006981861	0.058790671
ASV1056	0.069604203	1.03E-06	2.03E-07	1.93E-07
ASV572	5.03E-07	1.03E-07	2.24E-07	1.81E-07
ASV601	0.033445415	2.19E-07	0.072216701	1.93E-07
ASV380	0.035064186	2.01E-07	2.17E-07	1.98E-07
ASV90	1.24E-07	1.69E-07	0.136245231	1.64E-07
ASV174	0.015813388	6.27E-07	9.08E-07	0.029706323
ASV20	0.219459417	0.081200605	0.042496085	1.79E-06
ASV702	0.010717517	2.00E-07	2.09E-07	1.56E-07
ASV140	0.306825537	0.018764966	0.058941417	0.060643896
ASV323	1.49E-07	6.27E-07	4.63E-07	0.250691697
ASV481	1.54E-07	1.88E-07	0.027114296	1.24E-06
ASV1050	5.99E-07	2.07E-07	1.60E-06	3.14E-07
ASV496	9.10E-07	1.01E-06	1.62E-07	0.17998263
ASV23	0.262907106	1.22E-07	0.064279347	1.28E-07
ASV740	1.61E-07	1.51E-07	1.60E-07	0.042426537
ASV38	0.121959482	1.61E-07	7.16E-07	0.231716245
ASV249	1.51E-07	0.08335951	0.332821459	1.48E-07
