CK	D	LN	LP	
X35	2878.90794	3710.901318	2626.58147	3420.572811
X36	2762.673735	3117.08817	2686.810904	3232.599137
X37	1968.691138	2337.214038	2267.578525	2024.599476
X38	2017.052987	2571.410883	2557.801613	2837.457408
X39	2205.66366	2617.601943	2096.649336	2836.377272
X4	3256.826051	3021.083791	2991.252013	2994.846003
X40	2185.368985	2740.207429	1986.274471	3463.099619
X41	2333.705574	2571.534315	1953.550477	2744.193766
X42	2069.823551	2811.379247	1984.042416	2644.357558
X43	1996.10681	3025.863989	2021.321949	2958.096781
X44	2033.375295	2950.385962	2025.89904	2657.024092
X45	2303.481161	2490.18318	2035.98963	2545.987532
X46	2887.954805	2529.443539	2038.793677	3231.403262
X47	1980.816754	2958.803315	2101.895621	2595.885568
X48	2635.93475	2767.476764	2429.805828	2984.593533
X49	2795.10204	3200.288074	2121.138134	2865.399305
X5	2081.330015	3066.277084	2192.06361	2632.459643
X50	2340.029315	2506.390658	1963.664335	2801.950917
X51	1988.340056	2788.64845	1881.808509	3306.490158
X52	2622.179402	2715.88596	2253.780812	3331.812651
X53	2214.065538	2766.593301	2414.08579	2985.546973
X54	2743.502096	2650.527277	2035.507482	2676.885314
X55	1922.991097	2734.336058	2496.737106	3372.344263
X56	2741.538606	3058.687542	2647.667776	3365.855076
X57	2249.185694	2976.730674	2449.205673	3000.209363
X58	2264.239692	2638.538539	2370.451649	3087.608992
X59	2227.833702	3498.937362	2417.867811	3276.060781
X6	2229.465556	3651.820759	1999.489092	2665.84026
X60	2728.464351	2576.639054	2530.741518	3081.254109
X61	2917.951065	2862.894468	2044.469734	3061.329824
X62	2660.067889	3079.481152	1921.55645	2665.664845
X63	2276.825243	2604.180339	2646.764334	3747.536285
X64	2621.725663	2770.17771	2524.219034	3115.623395
X65	2331.225546	3052.131738	2158.409398	3319.181648
X66	3125.565394	2604.866717	2015.586994	3081.112322
X67	2803.527051	3110.603228	2209.094832	2834.781992
X68	1808.678568	2341.838087	1753.72679	2113.936328
X69	2199.28361	3217.781065	2415.907566	3074.186088
X7	2102.475872	3326.073932	1961.23201	3039.274754
X70	2152.974739	2240.761605	1542.498232	2738.858446
X71	2370.556227	2747.01483	2043.613857	2923.780746
X72	2203.38863	2559.618902	2374.635659	2563.203085
X73	2839.090988	3618.9715	2519.619067	3432.666313
X74	3038.384396	3154.548806	2846.106731	3740.607646
X75	2232.73725	2887.023556	1998.278301	2945.913569
X76	2828.307712	2775.404469	2398.050787	2988.138408
X77	2252.485708	2686.857297	2092.746529	3124.861146
X78	2318.138936	2169.109059	1770.300449	2829.796039
X79	1944.870274	2424.944058	1577.28476	2792.644978
X8	2863.726202	2894.360674	2393.026871	2755.195325
X80	2843.353868	2684.676919	2460.783924	3650.933858
X81	3056.536789	3195.111524	2071.966411	3117.925251
X82	2421.917274	2791.021644	2310.08925	3223.01891
X83	1817.295907	2493.263179	1399.321511	2222.115042
X84	2246.577895	3103.166549	1994.589202	2439.198269
X85	2570.767392	2577.471687	1958.697961	2465.131071
X86	2752.947293	2887.406738	2174.050084	3023.878455
X87	2539.28105	2850.43779	2348.109057	3337.729802
X88	2211.18685	3245.421725	1965.550679	3274.380131
X89	2522.406424	2982.983417	2017.569255	3194.546111
X9	2723.964939	2755.609793	2077.217333	2648.151207
X90	2496.681585	2534.196254	1902.850189	2615.770024
X91	2509.020026	2013.60823	2316.131811	2952.136865
X92	2297.750386	2766.967841	1747.267742	2635.718472
X93	1871.484291	2574.547559	2275.25715	2272.564399
X94	2160.053583	2032.626951	2406.271263	2770.394243
X95	1868.839439	2699.947966	2196.30072	2636.066422
X96	2566.565961	2293.692961	1946.252729	2751.657113
X97	2362.870764	2574.175092	1970.968913	3326.330738
X98	2753.940253	3128.812512	2658.287906	3651.540396
X99	2818.68522	3129.419342	2447.797968	3547.252298
